,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,DAGMM,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_bins_mean_420_t0,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,diffusion_420_bins_7,ICL_bagging,ICL,diffusion_420_bins_8_0.02,diffusion_420_bins_7_bagging
47_yeast,0.4963279472930025,0.4684302457750907,0.4795139152684784,0.5037933522441698,0.4522205685083097,0.4681939125650767,0.4943182971303058,0.5022913229357597,0.4977564373803249,0.4825504537152117,0.4978825716749228,0.4894105770191028,0.4588864273730038,0.4678268203696571,0.4661698336119063,0.4855063276154033,0.5184608001976094,0.490594830695843,,,0.475297107726529,0.4822697743691065,0.456230806907519,0.4653263057556329,0.503646008593588,0.4823431397100535,0.4928636662631608,0.4797006545162553,0.4823360606415631,0.4840235298279651,0.4842738055816614,0.4986137992942088,0.483819627968491,0.4795152637778265,0.5217320553081627,0.5122951363503812,0.4886231841449507,0.485274093392711,0.4758113138278617,0.4953247597469008,0.4859485363811937,0.4968524251461082,0.4859385709139167,0.4702108885491375,0.4970719666018063,0.4828146836215614,0.5158330273423234,0.48329034257463965
4_breastw,0.6854053797143917,0.993672997989715,0.9888574976224054,0.9910009028636,0.3725402740815785,0.990205883571025,0.9898751805981264,0.5013506426316099,0.9838541345161244,0.9899194760659142,0.9617145607134384,0.8067321545240631,0.9872135552036874,0.9905662212419084,0.8936455569088511,0.294106431885755,0.9711970860413748,0.8804198332211739,,,0.9753594297164214,0.9652948961183768,0.9901858358424598,0.9897188816221142,0.9823236040799792,0.9652893557025104,0.9230673502049358,0.2995233491396378,0.9651354171566556,0.9448046638774048,0.9466069551456048,0.8570270424916717,0.9515593815704612,0.9578165277631256,0.952657408438136,0.9198893577930224,0.9426013287664968,0.3938157041386105,0.93819750543893,0.8823283977702453,0.2943681700148387,0.8986992618605942,0.8752672674846862,0.8413932264941905,0.9289826217933048,0.971395722729562,0.9229080409497528,0.8842180647665288
22_magic.gamma,0.8080983773390706,0.8036642437845234,0.791572065629601,0.8024110272869115,0.6447348753381459,0.722188411448084,0.6791812128140083,0.8671647692777643,0.7715374592267883,0.8586450188709244,0.7578767934036521,0.8636261142812927,0.7716565629446526,0.7520315855141062,0.7693372023823906,0.5841642501222354,0.6930470191109597,0.5535953649924786,,,0.7416498510207074,0.8350217984263836,0.8218947915161571,0.787852167408819,0.6424355690453949,0.8351348026560537,0.8734255698502346,0.7824409314048922,0.8350384406387596,0.8919725283408464,0.862371183712536,0.9061020545471362,0.8584842515845561,0.8677298410591201,0.8907569427640533,0.905746818024002,0.8875244194398038,0.7151474627697536,0.9004508092133732,0.8917187274352933,0.5906557586437065,0.8986689148584623,0.8926044441749073,0.8934720786509467,0.7656429250689211,0.8184406211199056,0.9000961547784465,0.9026365075256786
12_fault,0.6711282973022796,0.5746716104380211,0.611212853206228,0.6104440853587471,0.5720225504353909,0.531885666005811,0.5171400144998644,0.5037072553952331,0.5389079706906275,0.619765467713196,0.5756810690138312,0.5043841658027888,0.6523638938526322,0.6035061137937449,0.6328691069746086,0.5039500887375048,0.5406145429202673,0.5091478253377175,,,0.6839666505141595,0.6818616549592565,0.5735824881104705,0.6332912670543221,0.5661086898290617,0.6818552599153591,0.6775504493450968,0.6594869811263206,0.6818454623879112,0.6651020742467378,0.6841212298273055,0.6503667071982754,0.6860982291795361,0.6666639201998548,0.6304134380918853,0.6387558555025651,0.638907385117019,0.5874370625353379,0.6514122713752852,0.6644085612546842,0.5052581619255254,0.6343153708277255,0.6616860843516162,0.6369618928165264,0.5561887434727893,0.6345739962475505,0.6374800234485485,0.6281720248756046
2_annthyroid,0.4269268731393882,0.6645205778656124,0.6010920442931359,0.6688297195939259,0.1382609068085007,0.296088944008305,0.4001766350549628,0.4053425937418176,0.3903493803417567,0.6807398342318777,0.4541846990414063,0.5353206370357855,0.597123348341436,0.5656808247682636,0.3664831111631416,0.4811661542857695,0.2632938699694843,0.1422668143580856,,,0.5620554106095094,0.6437193674838161,0.5479408192591654,0.5689727736606481,0.2904375747161846,0.6451580917576021,0.6005095104240978,0.2791979311418023,0.6500251833227276,0.7229433673442428,0.5605769818920168,0.5901559788137845,0.6412136280275336,0.6345912390460422,0.7982499505814789,0.8015062591994968,0.8128840125962516,0.3095162365704966,0.6518880650595917,0.8196620493021456,0.4679768759747894,0.8293331026826476,0.8083341313982617,0.8237022527299976,0.5155357201038201,0.3485300213536471,0.783007375935216,0.8195899185098027
25_musk,1.0,0.5993689484144062,1.0,1.0,0.1739866401347695,0.9612923531875012,0.981979010777789,1.0,1.0,1.0,1.0,1.0,0.6351107964773062,1.0,0.1457093975558042,0.6024538453986366,1.0,0.7653717427231187,,,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8837108113470026,1.0,1.0,0.5857322690386259,1.0,1.0,1.0,0.9210837779018758,0.8563919302861239,1.0,1.0
30_satellite,0.8449552452910561,0.8090241360363519,0.8090116058484533,0.7710080578675108,0.5260758117662274,0.7332987914876716,0.6957027082442933,0.8599205529134494,0.8648809643884268,0.8600967476747796,0.7905467462242954,0.8586284749789131,0.785889241745753,0.7778822416262536,0.5344956555203284,0.75814524236758,0.8155621916687644,0.6245891708403654,,,0.8447731104715641,0.8332413665681409,0.7973594322171778,0.7782504008133091,0.6849428650928329,0.8335038149693215,0.8388081490851097,0.7434895135695736,0.8335411179838911,0.8310496877741413,0.8302992451232515,0.8437661917433733,0.8346442948466173,0.8245167308162706,0.8631213302953697,0.8529787007150365,0.8262880070266507,0.459305452320088,0.8411762396457476,0.8550875922182408,0.7636910150590486,0.8600675742275218,0.8437596315841728,0.8427521031672622,0.7579869607221101,0.8747450426074137,0.849028128966681,0.8485397021513051
35_SpamBase,0.7515993580081927,0.8610394420500739,0.8219258916305452,0.8184658199680739,0.5007103403155841,0.7357511538025906,0.7126158924809225,0.6573663615542409,0.7842230708409839,0.8332015996254555,0.8846283060434341,0.7270505812373262,0.82151016074469,0.818375215673548,0.6725740316477147,0.5494076824489182,0.7227372692063809,0.7512524406344192,,,0.7857397766815454,0.7538113794363637,0.8205909330580673,0.8141639089971668,0.636693949254545,0.753809745966922,0.7497258602848338,0.4088184029565632,0.7538127059301387,0.82420956242876,0.7707383437959301,0.8207949553742306,0.7666832086654753,0.8058260787469882,0.8305843330359984,0.7902482581379344,0.8479120769586845,0.5452286980210668,0.8287864347717018,0.8336304996855917,0.5593342886764376,0.8381948045888914,0.841919958723555,0.8329699064406777,0.7369107611331333,0.854577514465399,0.780568521034106,0.8401322672153224
29_Pima,0.6597755569099323,0.7485843223474896,0.7193569630726402,0.6747466026481161,0.5011873097863168,0.7201127792512109,0.6575656540086728,0.6711025599520353,0.7940319017425381,0.7847937109242853,0.6902358171049832,0.6574994057297264,0.6663440102010078,0.7378175239609603,0.5526600744390058,0.4443720793710791,0.5798671881403654,0.6721528732036721,,,0.7043494301697824,0.6911296098411295,0.7596646550670842,0.7189593445061556,0.5801668976258579,0.6912055494362673,0.6721515511755288,0.574210636153564,0.6912093427180647,0.7019164147790267,0.6863140135606711,0.6581919721345524,0.692136558451768,0.6850174925228706,0.6699650951177066,0.6596879781160768,0.6421818674701547,0.6059093687123762,0.6892070996623122,0.656590182174924,0.4462128198719687,0.6592067534774674,0.6101657134743224,0.6644171550126319,0.667253979877207,0.7421110865624018,0.6755116373671719,0.6590820169233375
24_mnist,0.5526521559483644,0.5531887684922254,0.6620157786382563,0.6568907390452792,0.324328384981029,0.1686340640809443,0.1686340640809443,0.7011586454207788,0.2220883413170798,0.7271850311633586,0.314836217633466,0.7097347376401963,0.4192227943182213,0.6498726903288518,0.400102033649447,0.4166696011824219,0.3774711392529764,0.4169934628004412,,,0.6309959212467983,0.7119994076835137,0.6503278913033621,0.6882447481885956,0.3395316273083176,0.7120831042145496,0.6222101096114219,0.560106508636372,0.7124903027455017,0.6658181575019952,0.6890828177750067,0.6913189790551255,0.7047424811905576,0.7184235049831962,0.4547244096000485,0.5499584588838439,0.5602698761333526,0.2777826779554988,0.6247437988255974,0.6381908480136234,0.4207296559938842,0.5414209667811325,0.5509854212724092,0.5804835747178614,0.6017038846906502,0.6897869522335923,0.590918016047175,0.5417659659409318
10_cover,0.5439929778842146,0.0786455234046547,0.2205216350597593,0.1524709335585083,0.0224682220831141,0.1264635968995509,0.1947408502549193,0.7608629240905116,0.0555113433186572,0.5332633217951827,0.1207581321955749,0.8093910991556424,0.0330964065313944,0.1618770618249936,0.0261879210218664,0.0413676274476338,0.0157072116508264,0.0275070846451617,,,0.1308782866909965,0.6394078379141193,0.0298440089645624,0.3362927494147061,0.2621179156523375,0.6326215226149948,0.7171662646172785,0.2401217228851827,0.6377347732372531,0.6200204876237551,0.5951862179175946,0.6823933412292851,0.5894603805908745,0.6352532112854925,0.6377336347484432,0.6607187240596649,,0.0162186944135113,0.7512303022866392,0.5210549021571333,0.068689976422457,0.6950336434317486,0.6653649478768564,0.4355803347078618,0.115435115125647,0.2917423350048021,0.6925336714799406,0.6163361982521497
