,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_bins_mean_420_t0,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,ICL,diffusion_420_bins_7,ICL_bagging,diffusion_420_bins_8_0.02,diffusion_420_bins_7_bagging
15_Hepatitis,0.7266187050359713,0.5467625899280576,0.6762589928057554,0.5323741007194245,,0.5251798561151079,0.3669064748201439,0.4388489208633093,0.5827338129496403,0.7338129496402878,0.5107913669064749,0.3741007194244604,0.5467625899280576,0.5107913669064749,,,0.9280575539568344,,,0.6906474820143885,0.5899280575539568,0.4388489208633093,0.5107913669064749,0.7769784172661871,0.5899280575539568,0.6834532374100719,0.1870503597122302,0.5899280575539568,0.9280575539568344,0.6834532374100719,1.0,0.6834532374100719,0.8201438848920863,0.9712230215827338,0.81294964028777,,0.3597122302158273,0.8920863309352518,0.9712230215827338,,0.9712230215827338,0.9712230215827338,1.0,0.9280575539568344,1.0,0.9712230215827338,
5_campaign,0.3691810344827587,0.4308189655172413,0.4959051724137931,0.4924568965517241,,0.4926724137931034,0.4838362068965517,0.3157327586206896,0.4790948275862069,0.5036637931034482,0.2875,0.4224137931034483,0.4734913793103448,0.4883620689655172,,,0.2963362068965517,,,0.4370689655172414,0.4351293103448276,0.449353448275862,0.4827586206896552,0.0017241379310344,0.4346982758620689,0.3849137931034482,0.3879310344827587,0.4359913793103448,0.4452586206896551,0.4719827586206896,0.2756465517241379,0.4254310344827586,0.4079741379310345,0.5153017241379311,0.4622844827586207,,0.4622844827586207,0.4370689655172414,0.5051724137931034,,0.5308189655172414,0.5349137931034482,0.5148706896551725,0.5174568965517241,0.4941810344827586,0.4881465517241379,
33_skin,0.901150981719702,0.7725118483412322,0.794757713511945,0.8081052326143727,,0.1949898442789438,0.216171776767579,0.5736531579456428,0.5805203598026889,0.9686623464551698,0.5047876970693491,0.7041299932295193,0.7623561272850371,0.3724731598800657,,,0.4421123899796885,,,0.8702002127865364,0.91324112583422,0.7953380404294419,0.8217429151755488,0.784505271302834,0.9135312892929685,0.9014411451784504,0.7514266370055132,0.9143050585162976,0.9340361737111906,0.9034722893896896,0.9248476641841572,0.9217525872908404,0.9283296256891382,0.8295773285617565,0.8367346938775511,,0.2579553148273527,0.928232904536222,0.8119740787310185,,0.81168391527227,0.8159396460005803,0.0102524422091111,0.8181642325176516,0.6764677434955024,0.8236773382338718,
28_pendigits,0.1089743589743589,0.5448717948717948,0.532051282051282,0.4935897435897436,,0.3525641025641026,0.4358974358974359,0.782051282051282,0.4102564102564102,0.903846153846154,0.3782051282051282,0.7628205128205128,0.1474358974358974,0.4423076923076923,,,0.1474358974358974,,,0.032051282051282,0.4807692307692308,0.3461538461538461,0.4487179487179487,0.3717948717948718,0.4807692307692308,0.5897435897435898,0.3012820512820512,0.4807692307692308,0.7756410256410257,0.5576923076923077,0.8717948717948718,0.5705128205128205,0.6987179487179487,0.5,0.4679487179487179,,0.1089743589743589,0.782051282051282,0.5897435897435898,,0.5448717948717948,0.6474358974358975,0.5448717948717948,0.5641025641025641,0.8589743589743589,0.6025641025641025,
7_Cardiotocography,0.3669527896995708,0.555793991416309,0.5793991416309013,0.5364806866952789,,0.482832618025751,0.628755364806867,0.4785407725321888,0.4141630901287553,0.463519313304721,0.5493562231759657,0.482832618025751,0.3433476394849785,0.6158798283261803,,,0.3197424892703863,,,0.4849785407725321,0.5429184549356223,0.6652360515021459,0.6072961373390557,0.5364806866952789,0.5429184549356223,0.4527896995708154,0.5064377682403434,0.5429184549356223,0.4699570815450644,0.463519313304721,0.3905579399141631,0.4570815450643777,0.463519313304721,0.3927038626609442,0.4012875536480687,,0.2811158798283262,0.4248927038626609,0.4055793991416309,,0.4012875536480687,0.3755364806866953,0.3626609442060086,0.4227467811158798,0.3369098712446352,0.3776824034334764,
14_glass,0.3095238095238095,0.2619047619047619,0.2142857142857142,0.3095238095238095,,0.3333333333333333,0.2142857142857142,0.1904761904761904,0.3333333333333333,0.3095238095238095,0.0714285714285714,0.238095238095238,0.238095238095238,0.2142857142857142,,,0.4523809523809524,,,0.3095238095238095,0.3095238095238095,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.3095238095238095,0.3095238095238095,0.238095238095238,0.3095238095238095,0.3095238095238095,0.3095238095238095,0.4285714285714285,0.3095238095238095,0.3095238095238095,0.4285714285714285,0.4285714285714285,,0.4047619047619047,0.4047619047619047,0.3095238095238095,,0.3095238095238095,0.5,0.7857142857142857,0.3571428571428571,0.8571428571428571,0.4285714285714285,
39_vertebral,0.3550724637681159,0.1739130434782608,0.2101449275362318,0.2971014492753623,,0.0,0.1231884057971014,0.427536231884058,0.1666666666666666,0.2608695652173913,0.1159420289855072,0.3550724637681159,0.2246376811594203,0.1376811594202898,,,0.2536231884057971,,,0.2753623188405797,0.2246376811594203,0.1159420289855072,0.1376811594202898,0.0579710144927536,0.2246376811594203,0.3260869565217391,0.1159420289855072,0.2246376811594203,0.2391304347826087,0.2681159420289855,0.4202898550724637,0.2826086956521739,0.2536231884057971,0.463768115942029,0.4710144927536231,,0.0507246376811594,0.1739130434782608,0.4420289855072464,,0.4710144927536231,0.5217391304347826,0.5942028985507246,0.5362318840579711,0.7391304347826085,0.4565217391304347,
SVHN_7,,0.2448979591836734,0.238095238095238,0.238095238095238,,0.0,0.0,0.2312925170068027,0.2108843537414966,0.238095238095238,0.2108843537414966,0.2210884353741496,0.1224489795918367,0.238095238095238,,,0.1632653061224489,,,,,,,,0.2346938775510204,,,,0.2210884353741496,0.2244897959183673,0.2312925170068027,0.2176870748299319,0.2312925170068027,0.2312925170068027,0.2312925170068027,,0.1496598639455782,0.227891156462585,0.2142857142857142,,0.2312925170068027,0.2244897959183673,0.2142857142857142,0.2244897959183673,0.227891156462585,0.2210884353741496,
MVTec-AD_tile,,0.7142857142857143,0.7359307359307359,0.7359307359307359,,0.670995670995671,0.670995670995671,0.7359307359307359,0.7316017316017315,0.7359307359307359,0.670995670995671,0.7489177489177489,0.7662337662337663,0.7359307359307359,,,0.8181818181818182,,,,,,,,0.7316017316017315,,,,0.8354978354978355,0.7922077922077922,0.8311688311688312,0.7922077922077922,0.8181818181818182,0.8181818181818182,0.8528138528138528,,0.6277056277056277,0.8225108225108225,0.8268398268398268,,0.8441558441558441,0.8398268398268398,0.8311688311688312,0.8354978354978355,0.8354978354978355,0.8614718614718614,
MVTec-AD_transistor,,0.5185185185185185,0.5037037037037037,0.5407407407407407,,0.0,0.0,0.5259259259259259,0.5037037037037037,0.5481481481481482,0.4666666666666667,0.5333333333333333,0.7185185185185186,0.5037037037037037,,,0.7481481481481481,,,,,,,,0.5259259259259259,,,,0.7111111111111111,0.6296296296296297,0.7481481481481481,0.6814814814814815,0.7259259259259261,0.674074074074074,0.6962962962962963,,0.5925925925925926,0.7407407407407407,0.7185185185185186,,0.6814814814814815,0.7555555555555555,0.7333333333333333,0.7481481481481481,0.7481481481481481,0.7407407407407407,
CIFAR10_9,,0.2091254752851711,0.2737642585551331,0.2737642585551331,,0.0,0.0,0.3269961977186312,0.1977186311787072,0.2775665399239543,0.2699619771863117,0.3155893536121673,0.2395437262357414,0.2661596958174905,,,0.2357414448669201,,,,,,,,0.3346007604562737,,,,0.3231939163498099,0.3155893536121673,0.311787072243346,0.3231939163498099,0.3193916349809886,0.2851711026615969,0.2661596958174905,,0.1787072243346007,0.3079847908745247,0.2775665399239543,,0.2965779467680608,0.2965779467680608,0.2243346007604562,0.2965779467680608,0.2281368821292775,0.2851711026615969,
FashionMNIST_3,,0.4380952380952381,0.5428571428571428,0.5428571428571428,,0.0,0.0,0.6063492063492063,0.2825396825396825,0.5492063492063493,0.4476190476190476,0.6095238095238096,0.2984126984126984,0.5396825396825397,,,0.3777777777777777,,,,,,,,0.5873015873015873,,,,0.5968253968253968,0.580952380952381,0.580952380952381,0.5904761904761905,0.6158730158730159,0.5555555555555556,0.546031746031746,,0.3587301587301588,0.5873015873015873,0.5492063492063493,,0.5333333333333333,0.5333333333333333,0.5682539682539682,0.5555555555555556,0.5936507936507937,0.5365079365079365,
CIFAR10_2,,0.1596958174904943,0.1634980988593156,0.155893536121673,,0.1292775665399239,0.1292775665399239,0.2015209125475285,0.1064638783269961,0.1673003802281368,0.1634980988593156,0.1977186311787072,0.1596958174904943,0.1634980988593156,,,0.1216730038022813,,,,,,,,0.2015209125475285,,,,0.1901140684410646,0.1901140684410646,0.1977186311787072,0.2015209125475285,0.1787072243346007,0.1787072243346007,0.1787072243346007,,0.1064638783269961,0.2053231939163498,0.1749049429657794,,0.1939163498098859,0.1596958174904943,0.11787072243346,0.1711026615969581,0.1673003802281368,0.1787072243346007,
MVTec-AD_leather,,0.9523809523809524,0.956043956043956,0.956043956043956,,0.8388278388278388,0.8388278388278388,0.9413919413919414,0.9487179487179488,0.9523809523809524,0.9304029304029304,0.934065934065934,0.8974358974358975,0.956043956043956,,,0.9816849816849816,,,,,,,,0.9633699633699634,,,,0.9706959706959708,0.967032967032967,0.9743589743589745,0.967032967032967,0.9743589743589745,0.967032967032967,0.9633699633699634,,0.8058608058608059,0.967032967032967,0.9743589743589745,,0.967032967032967,0.9706959706959708,0.9597069597069596,0.967032967032967,0.956043956043956,0.967032967032967,
SVHN_0,,0.1576923076923077,0.15,0.1615384615384615,,0.0,0.0,0.1807692307692307,0.1038461538461538,0.1615384615384615,0.1153846153846153,0.173076923076923,0.1346153846153846,0.1423076923076923,,,0.1307692307692307,,,,,,,,0.173076923076923,,,,0.1692307692307692,0.1769230769230769,0.1884615384615384,0.1807692307692307,0.1884615384615384,0.1923076923076923,0.1576923076923077,,0.15,0.1692307692307692,0.1807692307692307,,0.173076923076923,0.1769230769230769,0.2038461538461538,0.1653846153846153,0.2384615384615384,0.1576923076923077,
SVHN_1,,0.186,0.186,0.18,,0.0,0.0,0.158,0.18,0.182,0.186,0.142,0.094,0.186,,,0.204,,,,,,,,0.192,,,,0.186,0.182,0.222,0.184,0.19,0.192,0.18,,0.096,0.204,0.17,,0.172,0.192,0.162,0.178,0.162,0.178,
FashionMNIST_4,,0.2857142857142857,0.473015873015873,0.473015873015873,,0.0,0.0,0.5714285714285714,0.1174603174603174,0.5047619047619047,0.346031746031746,0.5650793650793651,0.3746031746031746,0.4698412698412698,,,0.346031746031746,,,,,,,,0.5428571428571428,,,,0.5492063492063493,0.5238095238095238,0.5682539682539682,0.5365079365079365,0.5492063492063493,0.526984126984127,0.5047619047619047,,0.2603174603174603,0.546031746031746,0.526984126984127,,0.5206349206349207,0.546031746031746,0.5682539682539682,0.5206349206349207,0.5841269841269842,0.526984126984127,
MNIST-C_impulse_noise,,0.886,0.978,0.972,,0.0,0.0,0.974,0.542,0.974,0.962,0.972,0.58,0.972,,,0.948,,,,,,,,0.98,,,,0.98,0.98,0.978,0.978,0.978,0.78,0.966,,0.964,0.98,0.966,,0.92,0.892,0.986,0.898,0.988,0.944,
MNIST-C_translate,,0.144,0.192,0.194,,0.0,0.0,0.328,0.092,0.234,0.13,0.326,0.122,0.186,,,0.162,,,,,,,,0.336,,,,0.37,0.332,0.44,0.35,0.348,0.272,0.286,,0.198,0.38,0.31,,0.326,0.328,0.326,0.302,0.318,0.316,
FashionMNIST_8,,0.238095238095238,0.2603174603174603,0.2507936507936508,,0.0,0.0,0.4349206349206349,0.1746031746031746,0.3047619047619048,0.2317460317460317,0.4063492063492063,0.1873015873015873,0.2412698412698412,,,0.2,,,,,,,,0.3841269841269841,,,,0.346031746031746,0.3746031746031746,0.3714285714285714,0.3777777777777777,0.3746031746031746,0.2920634920634921,0.3238095238095238,,0.3333333333333333,0.3714285714285714,0.3238095238095238,,0.3206349206349206,0.365079365079365,0.3365079365079365,0.3301587301587301,0.326984126984127,0.3301587301587301,
SVHN_8,,0.1358490566037735,0.1660377358490566,0.1735849056603773,,0.0,0.0,0.2150943396226415,0.0830188679245283,0.1735849056603773,0.1132075471698113,0.2037735849056604,0.1471698113207547,0.1622641509433962,,,0.1811320754716981,,,,,,,,0.2188679245283019,,,,0.2113207547169811,0.230188679245283,0.2,0.2075471698113207,0.1962264150943396,0.2075471698113207,0.2075471698113207,,0.1735849056603773,0.2,0.2,,0.2075471698113207,0.2075471698113207,0.2075471698113207,0.2,0.2,0.1962264150943396,
MVTec-AD_zipper,,0.7335526315789475,0.7335526315789475,0.7434210526315789,,0.930921052631579,0.930921052631579,0.7763157894736842,0.7203947368421053,0.7532894736842106,0.7105263157894737,0.7763157894736842,0.8388157894736842,0.7335526315789475,,,0.8914473684210527,,,,,,,,0.8092105263157895,,,,0.8651315789473685,0.8618421052631579,0.8519736842105264,0.8453947368421053,0.8585526315789475,0.9013157894736842,0.924342105263158,,0.4868421052631579,0.8651315789473685,0.8388157894736842,,0.8848684210526315,0.8980263157894738,0.9046052631578948,0.9144736842105264,0.9078947368421052,0.8519736842105264,
MVTec-AD_bottle,,0.9023255813953488,0.9069767441860463,0.9023255813953488,,0.5953488372093023,0.5953488372093023,0.9255813953488372,0.8697674418604651,0.9116279069767442,0.8604651162790697,0.9116279069767442,0.9116279069767442,0.8976744186046511,,,0.9255813953488372,,,,,,,,0.9395348837209302,,,,0.9116279069767442,0.9023255813953488,0.9255813953488372,0.9116279069767442,0.9116279069767442,0.9116279069767442,0.9116279069767442,,0.0883720930232558,0.9255813953488372,0.9116279069767442,,0.9023255813953488,0.9116279069767442,0.9255813953488372,0.9116279069767442,0.9395348837209302,0.9116279069767442,
FashionMNIST_0,,0.326984126984127,0.4952380952380952,0.5015873015873016,,0.0,0.0,0.5904761904761905,0.2761904761904762,0.5396825396825397,0.3333333333333333,0.580952380952381,0.3396825396825397,0.4857142857142857,,,0.3301587301587301,,,,,,,,0.5841269841269842,,,,0.5650793650793651,0.5841269841269842,0.5936507936507937,0.5841269841269842,0.580952380952381,0.4698412698412698,0.4952380952380952,,0.3492063492063492,0.5682539682539682,0.5079365079365079,,0.4793650793650794,0.5301587301587302,0.5714285714285714,0.492063492063492,0.5619047619047619,0.5142857142857142,
CIFAR10_6,,0.2053231939163498,0.2281368821292775,0.2357414448669201,,0.1711026615969581,0.1749049429657794,0.3003802281368821,0.1482889733840304,0.2433460076045627,0.182509505703422,0.2775665399239543,0.1482889733840304,0.2319391634980988,,,0.155893536121673,,,,,,,,0.2851711026615969,,,,0.2585551330798479,0.2623574144486692,0.2699619771863117,0.2965779467680608,0.2851711026615969,0.2395437262357414,0.247148288973384,,0.1330798479087452,0.2813688212927757,0.2357414448669201,,0.2547528517110266,0.2623574144486692,0.1749049429657794,0.2509505703422053,0.2167300380228136,0.2585551330798479,
MNIST-C_stripe,,0.842,0.93,0.93,,0.0,0.0,0.952,0.662,0.942,0.822,0.952,0.786,0.926,,,0.834,,,,,,,,0.95,,,,0.95,0.952,0.948,0.944,0.952,0.918,0.764,,0.932,0.944,0.908,,0.914,0.898,0.964,0.916,0.962,0.92,
MNIST-C_spatter,,0.418,0.47,0.476,,0.0,0.0,0.628,0.292,0.528,0.354,0.62,0.282,0.462,,,0.346,,,,,,,,0.612,,,,0.612,0.626,0.614,0.622,0.612,0.54,0.508,,0.3,0.64,0.544,,0.522,0.544,0.57,0.534,0.552,0.57,
FashionMNIST_1,,0.5936507936507937,0.7301587301587301,0.746031746031746,,0.0,0.0,0.7873015873015873,0.4063492063492063,0.7587301587301587,0.6984126984126984,0.7714285714285715,0.4761904761904761,0.7301587301587301,,,0.6285714285714286,,,,,,,,0.7714285714285715,,,,0.7714285714285715,0.7873015873015873,0.765079365079365,0.780952380952381,0.7746031746031746,0.7238095238095238,0.7238095238095238,,0.5492063492063493,0.780952380952381,0.726984126984127,,0.7301587301587301,0.726984126984127,0.780952380952381,0.7206349206349207,0.7746031746031746,0.7301587301587301,
MNIST-C_fog,,0.408,0.562,0.572,,0.0,0.0,0.736,0.152,0.61,0.358,0.722,0.394,0.546,,,0.404,,,,,,,,0.756,,,,0.76,0.752,0.782,0.75,0.764,0.596,0.602,,0.642,0.776,0.654,,0.612,0.636,0.696,0.638,0.732,0.66,
MNIST-C_glass_blur,,0.582,0.698,0.7,,0.0,0.0,0.79,0.388,0.736,0.416,0.782,0.294,0.686,,,0.548,,,,,,,,0.828,,,,0.822,0.798,0.8140000000000001,0.8119999999999999,0.818,0.736,0.732,,0.734,0.802,0.7419999999999999,,0.722,0.7299999999999999,0.76,0.726,0.782,0.74,
CIFAR10_3,,0.1330798479087452,0.1673003802281368,0.1673003802281368,,0.1026615969581749,0.11787072243346,0.1901140684410646,0.0836501901140684,0.1596958174904943,0.1026615969581749,0.1901140684410646,0.1140684410646387,0.1634980988593156,,,0.1292775665399239,,,,,,,,0.182509505703422,,,,0.1787072243346007,0.1711026615969581,0.1787072243346007,0.1749049429657794,0.182509505703422,0.1368821292775665,0.1444866920152091,,0.1406844106463878,0.182509505703422,0.1596958174904943,,0.1634980988593156,0.1634980988593156,0.0950570342205323,0.1596958174904943,0.1216730038022813,0.1482889733840304,
MVTec-AD_pill,,0.5933333333333334,0.5833333333333334,0.62,,0.92,0.92,0.63,0.5833333333333334,0.62,0.59,0.6366666666666667,0.6766666666666666,0.5933333333333334,,,0.6366666666666667,,,,,,,,0.54,,,,0.59,0.67,0.6166666666666667,0.6333333333333333,0.66,0.64,0.7100000000000001,,0.55,0.6033333333333334,0.7133333333333335,,0.7633333333333333,0.7699999999999999,0.8033333333333333,0.7266666666666666,0.7966666666666665,0.7333333333333333,
FashionMNIST_7,,0.8095238095238095,0.8253968253968254,0.8253968253968254,,0.0,0.0,0.8285714285714286,0.7333333333333333,0.8253968253968254,0.8063492063492063,0.8253968253968254,0.6285714285714286,0.8253968253968254,,,0.7968253968253968,,,,,,,,0.8380952380952381,,,,0.834920634920635,0.8317460317460317,0.8285714285714286,0.8380952380952381,0.8285714285714286,0.815873015873016,0.7238095238095238,,0.326984126984127,0.8317460317460317,,,0.819047619047619,0.8031746031746032,0.8317460317460317,0.819047619047619,0.8317460317460317,0.819047619047619,
MVTec-AD_screw,,0.4918032786885246,0.4877049180327868,0.4836065573770491,,0.7295081967213115,0.7295081967213115,0.4836065573770491,0.4754098360655737,0.5163934426229508,0.4836065573770491,0.4877049180327868,0.6065573770491803,0.4549180327868852,,,0.7008196721311475,,,,,,,,0.4262295081967213,,,,0.6229508196721312,0.5778688524590164,0.639344262295082,0.5532786885245902,0.5778688524590164,0.6270491803278688,0.6352459016393442,,0.3852459016393442,0.6270491803278688,,,0.6885245901639344,0.6475409836065574,0.7540983606557377,0.6639344262295082,0.7540983606557377,0.6598360655737705,
CIFAR10_5,,0.1064638783269961,0.1482889733840304,0.1406844106463878,,0.0570342205323193,0.0684410646387832,0.2129277566539923,0.0456273764258555,0.1330798479087452,0.1102661596958174,0.1977186311787072,0.091254752851711,0.1406844106463878,,,0.155893536121673,,,,,,,,0.1787072243346007,,,,0.1749049429657794,0.1977186311787072,0.182509505703422,0.1863117870722433,0.182509505703422,0.1787072243346007,0.2129277566539923,,0.11787072243346,0.182509505703422,,,0.1787072243346007,0.1787072243346007,0.1216730038022813,0.1939163498098859,0.1026615969581749,0.1787072243346007,
SVHN_6,,0.1528239202657807,0.1760797342192691,0.1727574750830564,,0.0,0.0,0.1893687707641196,0.0897009966777408,0.1794019933554817,0.1295681063122923,0.1860465116279069,0.1196013289036544,0.1727574750830564,,,0.1428571428571428,,,,,,,,0.2026578073089701,,,,0.1993355481727574,0.2026578073089701,0.1794019933554817,0.1926910299003322,0.1926910299003322,0.1760797342192691,0.1760797342192691,,0.1229235880398671,0.1926910299003322,,,0.1694352159468438,0.1827242524916943,0.1594684385382059,0.1794019933554817,0.1760797342192691,0.1860465116279069,
SVHN_2,,0.222,0.218,0.222,,0.0,0.0,0.228,0.168,0.222,0.16,0.226,0.188,0.226,,,0.182,,,,,,,,0.23,,,,0.25,0.228,0.232,0.24,0.238,0.232,0.222,,0.166,0.238,,,0.232,0.228,0.206,0.23,0.218,0.232,
MNIST-C_motion_blur,,0.376,0.51,0.52,,0.0,0.0,0.646,0.258,0.57,0.444,0.65,0.4000000000000001,0.504,,,0.424,,,,,,,,0.666,,,,0.69,0.668,0.686,0.664,0.656,0.564,0.58,,0.534,0.676,,,0.582,0.6,0.684,0.59,0.676,0.602,
CIFAR10_0,,0.2395437262357414,0.2889733840304182,0.3003802281368821,,0.247148288973384,0.2547528517110266,0.311787072243346,0.2433460076045627,0.2927756653992395,0.2889733840304182,0.3041825095057034,0.2281368821292775,0.2927756653992395,,,0.1749049429657794,,,,,,,,0.2889733840304182,,,,0.3193916349809886,0.3079847908745247,0.3041825095057034,0.2965779467680608,0.311787072243346,0.2737642585551331,0.2737642585551331,,0.1406844106463878,0.3079847908745247,,,0.2737642585551331,0.2661596958174905,0.2053231939163498,0.2889733840304182,0.2395437262357414,0.2927756653992395,
CIFAR10_8,,0.1673003802281368,0.2167300380228136,0.2395437262357414,,0.0,0.0,0.2737642585551331,0.1406844106463878,0.2281368821292775,0.2243346007604562,0.2889733840304182,0.1711026615969581,0.2091254752851711,,,0.1711026615969581,,,,,,,,0.2547528517110266,,,,0.2547528517110266,0.2851711026615969,0.2927756653992395,0.2395437262357414,0.2699619771863117,0.1939163498098859,0.2129277566539923,,0.1711026615969581,0.2509505703422053,,,0.2091254752851711,0.2319391634980988,0.2091254752851711,0.2205323193916349,0.2205323193916349,0.2395437262357414,
FashionMNIST_6,,0.146031746031746,0.3206349206349206,0.346031746031746,,0.0,0.0,0.4603174603174603,0.0603174603174603,0.3841269841269841,0.2571428571428571,0.4666666666666667,0.2095238095238095,0.2920634920634921,,,0.2158730158730158,,,,,,,,0.4666666666666667,,,,0.4603174603174603,0.4666666666666667,0.4888888888888889,0.4793650793650794,0.4444444444444444,0.3873015873015873,0.4000000000000001,,0.4349206349206349,0.4666666666666667,,,0.4000000000000001,0.4380952380952381,0.4507936507936508,0.4539682539682539,0.4793650793650794,0.4444444444444444,
MVTec-AD_toothbrush,,0.8526315789473685,0.7789473684210526,0.8385964912280702,,0.8771929824561403,0.8771929824561403,0.8736842105263158,0.8842105263157894,0.9543859649122808,0.5719298245614035,0.8842105263157894,0.8807017543859649,0.6736842105263158,,,0.8807017543859649,,,,,,,,0.6350877192982456,,,,0.8385964912280702,0.9087719298245616,0.8842105263157894,0.7017543859649122,0.9298245614035088,0.9017543859649124,0.9017543859649124,,0.4912280701754385,0.9017543859649124,,,0.8842105263157894,0.9298245614035088,1.0,0.975438596491228,1.0,0.9543859649122808,
MVTec-AD_metal_nut,,0.6148409893992933,0.6395759717314488,0.6784452296819788,,0.8692579505300353,0.8692579505300353,0.6643109540636042,0.5335689045936396,0.6466431095406361,0.6431095406360424,0.6607773851590106,0.7208480565371025,0.6325088339222615,,,0.7526501766784452,,,,,,,,0.5547703180212014,,,,0.7773851590106007,0.6784452296819788,0.7208480565371025,0.7597173144876325,0.7314487632508834,0.8374558303886925,0.8091872791519434,,0.3992932862190813,0.7597173144876325,,,0.8233215547703181,0.8409893992932862,0.8268551236749117,0.8374558303886925,0.8197879858657244,0.8233215547703181,
MNIST-C_canny_edges,,0.196,0.254,0.262,,0.0,0.0,0.524,0.172,0.316,0.152,0.518,0.17,0.234,,,0.134,,,,,,,,0.476,,,,0.448,0.464,0.536,0.466,0.486,0.35,0.326,,0.374,0.466,,,0.372,0.378,0.434,0.4000000000000001,0.418,0.376,
MNIST-C_brightness,,0.204,0.242,0.24,,0.0,0.0,0.4059999999999999,0.108,0.298,0.186,0.386,0.12,0.228,,,0.206,,,,,,,,0.412,,,,0.454,0.4199999999999999,0.568,0.444,0.45,0.316,0.356,,0.356,0.508,,,0.344,0.446,0.488,0.38,0.464,0.39,
MVTec-AD_cable,,0.5743801652892562,0.5702479338842975,0.6239669421487604,,0.7190082644628101,0.7190082644628101,0.6115702479338843,0.5950413223140496,0.6239669421487604,0.5661157024793388,0.6198347107438017,0.7024793388429752,0.5330578512396694,,,0.6570247933884298,,,,,,,,0.5041322314049587,,,,0.7066115702479339,0.7024793388429752,0.7231404958677686,0.6735537190082644,0.6983471074380165,0.7851239669421488,0.78099173553719,,0.4338842975206611,0.7768595041322314,,,0.78099173553719,0.7644628099173554,0.7768595041322314,0.731404958677686,0.78099173553719,0.7851239669421488,
MNIST-C_dotted_line,,0.256,0.378,0.388,,0.0,0.0,0.506,0.164,0.436,0.19,0.512,0.206,0.354,,,0.276,,,,,,,,0.508,,,,0.53,0.524,0.522,0.504,0.522,0.408,0.37,,0.316,0.518,,,0.47,0.48,0.47,0.468,0.48,0.486,
FashionMNIST_9,,0.6857142857142857,0.7396825396825397,0.7428571428571429,,0.0,0.0,0.780952380952381,0.6476190476190476,0.746031746031746,0.6095238095238096,0.7619047619047619,0.4793650793650794,0.7365079365079364,,,0.6698412698412698,,,,,,,,0.7587301587301587,,,,0.7777777777777778,0.7746031746031746,0.7746031746031746,0.765079365079365,0.7714285714285715,0.6031746031746031,0.580952380952381,,0.5047619047619047,0.7746031746031746,,,0.7333333333333333,0.7365079365079364,0.7619047619047619,0.7238095238095238,0.7587301587301587,0.7365079365079364,
MVTec-AD_hazelnut,,0.5875,0.56875,0.5875,,0.2,0.2,0.58125,0.59375,0.6,0.5375,0.56875,0.5625,0.56875,,,0.69375,,,,,,,,0.625,,,,0.73125,0.60625,0.74375,0.6,0.6875,0.6875,0.7250000000000001,,0.45,0.71875,,,0.775,0.74375,0.8000000000000002,0.75,0.8000000000000002,0.7,
MVTec-AD_capsule,,0.5921052631578947,0.5328947368421053,0.6085526315789473,,0.930921052631579,0.930921052631579,0.6348684210526315,0.5296052631578947,0.6578947368421053,0.5460526315789473,0.6348684210526315,0.7532894736842106,0.5296052631578947,,,0.6217105263157895,,,,,,,,0.5986842105263158,,,,0.6151315789473685,0.6743421052631579,0.6085526315789473,0.6447368421052632,0.6546052631578947,0.6776315789473685,0.7039473684210527,,0.6019736842105263,0.6151315789473685,,,0.7664473684210528,0.694078947368421,0.8125,0.7302631578947368,0.819078947368421,0.7203947368421053,
MNIST-C_identity,,0.072,0.086,0.09,,0.0,0.0,0.082,0.084,0.086,0.076,0.086,0.092,0.09,,,0.082,,,,,,,,0.082,,,,0.08,0.082,0.084,0.088,0.082,0.092,0.092,,0.092,0.08,,,0.112,0.094,0.07,0.094,0.08,0.088,
SVHN_5,,0.1574585635359116,0.1988950276243093,0.1988950276243093,,0.0,0.0,0.223756906077348,0.1049723756906077,0.2016574585635359,0.1740331491712707,0.2292817679558011,0.1408839779005525,0.1961325966850828,,,0.1795580110497237,,,,,,,,0.2458563535911602,,,,0.2403314917127071,0.2375690607734806,0.2348066298342541,0.2430939226519337,0.2320441988950276,0.2099447513812154,0.2154696132596685,,0.1823204419889502,0.2430939226519337,,,0.2292817679558011,0.223756906077348,0.2486187845303867,0.223756906077348,0.2320441988950276,0.223756906077348,
