,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,DAGMM,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_bins_mean_420_t0,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,ICL,diffusion_420_bins_7,ICL_bagging,diffusion_420_bins_7_bagging
12_fault,0.6522046863940827,0.5563956295320637,0.5720958465555144,0.5904889355538785,0.5530910607900028,0.4914057776048673,0.5036701806028846,0.4827740565573425,0.5305942130204696,0.5872804571085726,0.4778664204255159,0.4742032708199549,0.6046587388265734,0.5586971093226337,0.6386161122334666,0.5371260095340323,0.564291439526392,0.5786428768966115,,,0.6606582888427446,0.6435729653465578,0.5814259800038437,0.6025095973113467,0.5570002953018877,0.643500311707548,0.6371817887794657,0.6124936135107645,0.6435120300364205,0.6003534247987963,0.6185730825298466,0.5760378923882422,0.6468892524174912,0.608650001640566,0.5623696335912929,0.5538972818164347,0.5759324274283892,0.4749462128704749,0.5937513183119981,0.5813884813514514,0.5377025513145621,0.5689084611021791,0.5862164328469446,0.6109491377653615,0.5730239382022209,0.590908451727516,0.5681186457361689
2_annthyroid,0.8079425920120102,0.8859149959939814,0.8845053044630306,0.8894614180519177,0.5037189112169643,0.7677245252615148,0.7844666489120822,0.9022733734047562,0.6602317535124299,0.9281377575959844,0.7144000916945628,0.8863279586385605,0.901826699523885,0.851893616327925,0.7735930896460432,0.7020940858130755,0.5056741629219101,0.688417718176312,,,0.866911972096086,0.9399861334448052,0.8199103618226992,0.8594134694368313,0.640676146266312,0.9395776656317316,0.9282650175129872,0.7410173601629825,0.939043904390439,0.9386393695549332,0.8790193626104182,0.9145973586122658,0.938744436241377,0.9554421734308262,0.9694357076157054,0.972124740563944,0.9731068612479228,0.1296303787682139,0.9602190556134268,0.970462214760802,0.6777694623394924,0.971110594205488,0.97172582426782,0.8163777051862489,0.9745940886223452,0.8496602469235688,0.9751514477290425
25_musk,1.0,0.9043246136627484,1.0,1.0,0.5686091858937372,0.9971081188173876,0.998734801982607,1.0,1.0,1.0,0.998421978296988,1.0,0.9835315708615164,1.0,0.6479204176543785,0.9953424029030038,1.0,0.9114500420574068,,,1.0,1.0,1.0,0.9999860967250837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9957455978755796,1.0,1.0,0.9952381283411308,1.0,1.0,0.9836358454233896,1.0,0.9836358454233896,0.9999999999999999
30_satellite,0.8324057372032831,0.7826950274772154,0.7390928721842667,0.7274580515701458,0.5318194732201009,0.6834065046533921,0.6222351917419152,0.7996014887996061,0.8549595234840628,0.8223511580098474,0.6944909768773267,0.8030148102682859,0.7934478165195645,0.6663008100663723,0.5328223402135817,0.6989087288292322,0.7282826807327138,0.58300969095615,,,0.8336565289991611,0.7715037912392755,0.6845485222341643,0.7049419007210815,0.7002268623619773,0.7715090400977047,0.7824714484437023,0.7003026916146025,0.771514177278295,0.7580201440018726,0.7731383080896748,0.7595780498547742,0.7578721708653067,0.7489015367764058,0.8021146868866096,0.8289423840627682,0.7630810486281048,0.3963707829331246,0.7997647618001038,0.7714658207740436,0.6852803471125918,0.7845502197373159,0.8272261190342816,0.8589365946835988,0.792462371268955,0.8506197226637219,0.7898084591049156
35_SpamBase,0.7331469436297977,0.8455834263161466,0.817048226038706,0.8133844361848901,0.3768984514592019,0.7208885261721488,0.6883043327477929,0.6877813044232176,0.778837944149999,0.833631286706222,0.7667338436079343,0.7323258833995522,0.7973185138833393,0.8140323316319992,0.6060512963563303,0.4040165276950566,0.7404559110682216,0.6460808686605197,,,0.7743698215483901,0.730323297472124,0.8086760032719897,0.8091295300849661,0.6050035905187687,0.7303329570042446,0.711515246040063,0.2178285748750386,0.7303383757661658,0.8215714786529053,0.7656656407144096,0.8181117169653427,0.7573596210824709,0.7934942815569846,0.8302438537103913,0.8271697665126166,0.8313287840863686,0.2244062450524347,0.8026899205373905,0.8403406563581397,0.4147543934379264,0.847692502695245,0.8383427823975995,0.8371073046795485,0.8418701608100059,0.8626471076062454,0.8340504161609156
29_Pima,0.6999286567703007,0.7496024548947472,0.7431901597916433,0.7428979104169711,0.4457576565038379,0.6744084099055347,0.6208494142119152,0.7445482598268852,0.7504620118790776,0.7851795184761773,0.7088852405470222,0.7315947360730279,0.7540033866545182,0.7517083695063564,0.4856668872862926,0.2926189841755559,0.5465579040562494,0.635066486732738,,,0.733468570298868,0.7122976817748132,0.7383852362492371,0.7534704613242335,0.6253405994550408,0.7122976817748132,0.6960950326201876,0.5725079294131805,0.7122976817748132,0.7260935713733143,0.718512278771521,0.6894506571313145,0.7107332880633321,0.7209104427578026,0.7340530690482125,0.7201196503322188,0.7302280404679428,0.4102837397605274,0.731087597452273,0.7414022812642364,0.2927565132930487,0.7192772844875751,0.7414452591134529,0.8132612451542475,0.7270304884862342,0.8057229304016709,0.7292309543661196
24_mnist,0.7969733410605622,0.8514004222378607,0.9056174193815456,0.9106900691311006,0.6008142567371776,0.5,0.5,0.9237347352734196,0.6234230243821667,0.9384795297429316,0.6563699962743718,0.9292946143974832,0.8950196630376288,0.9021285755681584,0.6888280829573209,0.6636643622966428,0.5956068634350291,0.8407486442853004,,,0.8959945357453327,0.9079064039408868,0.894765906362545,0.9195529246181232,0.6241000538146292,0.9079242041644244,0.8375928302355427,0.7835267210332408,0.9078327192946146,0.8349521877716604,0.8731320114252596,0.8045678271308524,0.8655851306039657,0.8582435732913856,0.8613259096742145,0.8616690814256739,0.8672426211864056,0.5131705095831436,0.8036523574947221,0.9008237777869768,0.6717878875688206,0.8664451297760484,0.8873216872956079,0.8963724800264933,0.8689978060189594,0.8963724800264933,0.8718131390487229
10_cover,0.9600876985083376,0.8464782900126113,0.9599444941079234,0.9394826215284616,0.4866957604153661,0.8794753878702868,0.9195606862862258,0.994169594734885,0.7068676858102131,0.9736125029124904,0.975483506792028,0.9909654380018414,0.7013651652124799,0.9427883398904704,0.5016641252614565,0.8084541836047318,0.4438646261096671,0.8069186585653256,,,0.9272830837214984,0.98088204563981,0.5800335261863767,0.9711360515242088,0.7881155285644377,0.9811404978706272,0.9755258589092832,0.9091353892455832,0.98037365332785,0.9810693963851068,0.985465003715303,0.9561375186182411,0.9861782717865968,0.9901617909295868,0.957915264387369,0.9644220517418528,,0.6892476194354742,0.975211076276205,0.9736681656951688,0.8121646463385406,0.9764388704143716,0.9778406211799642,0.8726469747820057,0.9788518979423296,0.9569438778950488,0.9684091176138743
34_smtp,0.2720038037222811,0.9262510974539068,0.8730672453848092,0.92518012366805,,0.9284189366995648,0.904398524645343,0.8147945024914851,0.9168700732263616,0.9394393746454606,0.8339955325093504,0.915216536776769,0.9567208901086744,0.8793777524614743,,,0.906260371380756,0.9078727165308924,,,0.2503960249219131,0.941910852612823,0.9205149147810858,0.918469472539526,0.8766697187458072,0.9224756206351934,0.6997625027362792,0.8868463234999895,0.925753271177624,0.9261239928727284,0.9490287091588264,0.920215983636462,0.8024936035796416,0.9148093313592892,0.9645378218511604,0.9640388186806074,,0.5792779518273639,0.8725188126549087,0.9657664994692208,,0.9684145115771088,0.9591499998823104,0.6963436248814279,0.9668963179685864,0.9759419273291324,0.9653663554173619
3_backdoor,0.9497416286536235,0.7518894360986368,0.6246335411675762,0.6918805643895536,,0.5,0.5,0.956061408512834,0.7130217518306005,0.9367080318855086,0.2462616644594367,0.9552261686113566,0.8601966402259394,0.6467136846501604,,,0.950958247016674,0.3267653414146019,,,0.9288173552776524,0.952313218399188,0.8770662592319357,0.5499687635966365,0.4999589608897279,0.9524278912685306,0.9511203450189768,0.9572360476912064,0.9419040986660604,0.9395852106457137,0.9261503479798872,0.9503472634855455,0.9571237087996992,0.9458741301313232,0.9209294016439372,0.927896714478851,,0.9187992578728476,0.9663323211001128,0.9319572524179524,,0.9413407509742252,0.9134075907831474,0.9277859801971058,0.9269143043083092,0.9277859801971058,0.9229494270440994
18_Ionosphere,0.9403191809695874,0.9167204370456404,0.9575515120230568,0.94139458854906,,0.8087925323697681,0.7397255559857185,0.9075665677291692,0.7186131543855121,0.9619391749473052,0.8516883898997719,0.9046500623736397,0.9482427840151416,0.9005118940078289,,,0.9665677291693552,0.5958102120703747,,,0.9733470985503504,0.9655267346324256,0.891788187723147,0.9457478384307652,0.8989676087237062,0.9655267346324258,0.9690196584505528,0.8810255086677852,0.9655267346324256,0.9603475717296855,0.9706026584075363,0.9590656858949542,0.973992343098034,0.9618875553834904,0.9584978706929926,0.9566481696562996,,0.3303135888501742,0.9539295392953928,0.9446982406332,,0.9592635608895772,0.9703101475459198,0.9857960166903256,0.9591431152406762,0.9864842775411882,
44_Wilt,0.875614320294362,0.4704128334729289,0.348060530486151,0.4189097211442179,,0.3209477036660485,0.3748100106274639,0.5909211094185258,0.3910002609955016,0.6366004397688911,0.3613260959678753,0.6881154930682666,0.8172570908042585,0.2606662720460171,,,0.3363362031466163,0.7059544503144739,,,0.6144567625981505,0.5000059704853322,0.3895349333096788,0.3548430018235567,0.4835598421744849,0.5020700525573294,0.7870566701409206,0.7254344381005668,0.5021340220430319,0.6328356223036862,0.5687211391003674,0.8541239848042619,0.5688030200420664,0.6081519300873226,0.8753140901747988,0.8673818739477019,,0.3641893701479145,0.6533195045520686,0.8357911831284319,,0.8778268115731889,0.8190567656686859,0.8200120433218415,0.8867398932477222,0.8064641591765507,
13_fraud,0.8900929039044498,0.942256073320534,0.95268747451152,0.9355183830365112,,0.9387511184113886,0.9452330250575514,0.9479208077421292,0.9406936359181864,0.953675425972209,0.7536402942436354,0.9384393500013868,0.8928523368249341,0.9505623644680574,,,0.8311745810644091,0.8322413734656833,,,0.9350345513359816,0.9559250892931436,0.9502472575165976,0.949550015973637,0.6665505881482806,0.9552768986285272,0.8884742249190789,0.95382026730931,0.9565856068800662,0.9315691453025694,0.9556664807355888,0.8236990731181669,0.9520364589272085,0.9538392713145328,0.9349205273046466,0.9079173767487536,,0.4031073089404085,0.9459798311006196,0.8995633187772925,,0.9218313903022048,0.9374624414085974,0.9247990968474924,0.9524766327779028,0.9319964786091944,
21_Lymphography,1.0,0.9895397489539748,1.0,0.9985736021300874,,0.9955306200076074,0.9938189425637124,0.9813617344998098,0.9966717383035376,0.9988113351084064,0.6281380753138075,0.9854031951312286,0.9886363636363638,0.9985736021300876,,,0.9985736021300874,0.9907284138455686,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9323887409661468,1.0,1.0,1.0,1.0,1.0,1.0,0.907379231647014,0.99049068086725,,0.9976226702168124,1.0,0.9907284138455686,,0.9871624191707874,0.9665271966527196,1.0,0.9847850893875998,1.0,
1_ALOI,0.5264324110028377,0.5034634892174343,0.5428912925260091,0.5381856876596796,,0.4951461691672094,0.5173413748808255,0.4872732232463383,0.522294510897667,0.5103956455505257,0.5146281009811109,0.4876347648118542,0.4855309088213822,0.5404308519445866,,,0.4846155806851306,0.5067014568037361,,,0.5228761200415204,0.5334047616338674,0.5372692134819546,0.5413153336151583,0.507028617125052,0.5342006943409632,0.5247620210361298,0.5247038904987473,0.5341841388743784,0.5268243571867184,0.53322516450804,0.517407569131707,0.5230359168845434,0.5178575077756842,0.5032802192358007,0.500839164705325,,0.5149800185597965,0.5254103491245513,0.5047690513792209,,0.5033757134867597,0.4888967912053826,0.46646313982667,0.4963441277000598,0.4951986247281396,
11_donors,0.9993771163570636,0.8640173429773439,0.9197725530001586,0.9372617408822068,,0.8141877637843663,0.8847822523130128,0.9255888884608868,0.8135493087543071,0.9952919573137876,0.5558831037665974,0.9699277234215288,0.9262018464004584,0.8839145487327538,,,0.6335201533733763,0.8008477029360033,,,0.9959986321958392,0.9971992199326368,0.7906370966869944,0.9450289487010366,0.988996970647175,0.9973320554095844,0.9993740330534652,0.9901984172036964,0.9971225737920432,0.9974922464065856,0.9967638264907084,0.9981281249774736,0.9965464747055348,0.9959141018086012,0.9708571493898044,0.9740653197444964,,0.7881875105311008,0.9958814807381098,0.9861381991299396,,0.9857460423334486,0.9883111538212016,0.9985182966332916,0.988350138605056,0.997964836597862,
20_letter,0.3838666666666666,0.30232,0.3217066666666666,0.3300266666666667,,0.3653066666666666,0.4537466666666666,0.4574399999999999,0.3591066666666667,0.3542666666666666,0.3141333333333333,0.4482933333333333,0.32748,0.3030266666666666,,,0.3721466666666666,0.3321066666666666,,,0.3594533333333333,0.3573999999999999,0.3435733333333334,0.3234266666666666,0.3096933333333333,0.3574266666666666,0.3745999999999999,0.7206266666666666,0.3574133333333333,0.3556533333333333,0.3627266666666666,0.3605733333333333,0.36168,0.3567733333333334,0.367,0.3837066666666667,,0.4096866666666666,0.3561333333333333,0.3708,,0.3759733333333333,0.3656666666666667,0.4140533333333333,0.3717733333333333,0.397,
15_Hepatitis,0.972388377037562,0.8215875265768957,0.8933947554925584,0.8826364280652019,,0.8119631467044649,0.7233167965981573,0.7736215450035436,0.84293408929837,0.9816017009213324,0.7242381289865343,0.7800425230333097,0.8788235294117647,0.834727143869596,,,0.9948547129695252,0.4283203401842664,,,0.8974769666902906,0.8206520198440822,0.8512119064493266,0.8409355067328136,0.8029411764705883,0.8206520198440822,0.9558610914245216,0.3443090007087173,0.8206520198440821,0.9985825655563432,0.9635152374202692,1.0,0.9431183557760452,0.9951807228915664,0.9797165131112686,0.9817292700212616,,0.5527569099929128,0.9950673281360736,0.9912119064493268,,0.9920056697377746,0.9946137491141034,1.0,0.9946137491141034,1.0,
5_campaign,0.6256656751348252,0.7497508059783449,0.7767320868541324,0.7729163089258151,,0.7815273867526125,0.7685653821332739,0.7266374427771887,0.7705634807603039,0.7847841985315485,0.5666245711827242,0.7054715008698998,0.789221331041276,0.770662954338744,,,0.664822960735622,0.5353014033505301,,,0.730418830409136,0.7251531229125231,0.728018338189174,0.729482154785582,0.5,0.7242220433780044,0.6751728949742049,0.6886923207741921,0.7229837450419477,0.7084758517848988,0.6978545396606446,0.6139913547795436,0.7445558073369739,0.7331674948957064,0.7401687211998959,0.6890739870194321,,0.6827889657625494,0.7197091720194133,0.7734478725190868,,0.7788566724251149,0.7671426605257894,0.8045910632875802,0.7849908764289192,0.797773829786431,
