,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,DAGMM,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,ICL,diffusion_420_bins_7,ICL_bagging,diffusion_420_bins_7_bagging
landsat,0.5890129431613098,0.4797506707135428,0.5721264449785516,0.5404149939876187,0.4929358564650963,0.4201203182018554,0.6632657772439974,0.7320860007240148,0.6825492143321992,0.4489583538573785,0.6658409996462268,0.5567326023979535,0.4390355722995821,0.5284378719140781,0.5548584201126722,0.6020041123569799,0.5238737776368827,0.4684802129579827,0.5736174096444535,0.49687125328960624,0.49703777375155234,0.6507918875053926,0.502477221618223,0.6697051565909902,0.47293667546639695
letter,0.31820333333333334,0.3217066666666666,0.33060666666666666,,0.3653066666666666,0.4537466666666666,0.4486399999999999,0.3591066666666667,0.3542666666666666,0.30511999999999995,0.4482933333333333,0.31062666666666666,0.3030266666666666,,,0.36799666666666664,0.42064333333333326,0.3676333333333333,,0.37156,0.37540666666666667,0.4292966666666666,0.3728666666666667,0.3976133333333333,
lymphography,0.9937547242369879,1.0,0.9983530091992077,,0.9951477440822486,0.9951475418278388,0.9703281448559475,0.9968517102463761,0.9990744014274744,0.6866742394262271,0.9832856380604726,0.9896493451322785,0.9986265621043395,,,0.9966421390140896,0.9473930879426627,0.9727753666815222,,0.9693362002271197,0.9823474225224315,1.0,0.9889507709324277,1.0,
magic.gamma,0.7690069728539126,0.7424983888727658,0.7581170901024603,0.6277188135818123,0.6799544975378174,0.6358031367415382,0.8393690385382411,0.7452506423169503,0.8326532763014338,0.70514932414134,0.8339622808052183,0.736655336720742,0.7064439851508582,0.732054021358057,0.43135276392223443,0.6282840963894454,0.6312508172033082,0.8645894421503475,0.4278562007350077,0.8766770066730348,0.8787694896926657,0.7568120776489609,0.8696412196184664,0.8015909390388641,0.8818991207134899
mammography,0.8808138654515234,0.8863349203442593,0.8474775682109503,0.6971405631541139,0.9059470652036116,0.906690800501458,0.8637302269237812,0.8500901497330723,0.875827194230417,0.8959902736889553,0.8551906525995522,0.7308003958136717,0.8993365543081712,0.7927003366529094,0.7973612715338132,0.6938853126364571,0.8583029312749144,0.8258011353232009,0.8038499394306481,0.8554565238826364,0.8811199695744651,0.757851302241066,0.8797693082416578,0.7788128759173439,0.882021114757793
mnist,0.8644468477045991,0.9056174193815456,0.9107136647762553,0.6008142567371776,0.5,0.5,0.9268341474520843,0.6234230243821667,0.9384795297429316,0.6485164755557395,0.9292946143974832,0.8833817320031461,0.9021285755681584,0.6888280829573209,0.5949345427826302,0.6381971581736142,0.7578737012046198,0.8797534358571015,0.6005711077534461,0.8554393136564971,0.8525263898662914,0.9028307529908515,0.8784764767976156,0.9028307529908515,0.8647160243407708
musk,0.9283164524403724,1.0,1.0,0.5686091858937372,0.9971081188173876,0.998734801982607,1.0,1.0,1.0,0.9963382249688915,1.0,0.9405287415450709,1.0,0.6479204176543785,0.984047729942788,1.0,0.9224649116099297,1.0,0.9835698048675365,1.0,1.0,0.9940094264203934,1.0,0.9940094264203934,1.0
optdigits,0.8192676667982629,0.6338228714304515,0.8326707461508093,0.5126016581129096,0.5,0.5,0.962570732991183,0.8992420055270429,0.9371891038294512,0.3294742729306487,0.9665008553757072,0.6491156731148836,0.5817423345176996,0.4487116725884985,0.33170746150809316,0.5504362416107382,0.546991709435452,0.8152835899460456,0.3361067245690222,0.811237662850375,0.88250098697197,0.9724996710093432,0.8425746808790631,0.9566627187787866,0.8405109224898013
pageblocks,0.8255245359102265,0.8858025881389018,0.9120990674024628,0.5829071981107068,0.80848414744841,0.8795439027720879,0.9120131174141103,0.656171932107542,0.8965330827128065,0.8291267039384373,0.9129808580539958,0.8706944678731796,0.8612261127310409,0.6417483994826935,0.6035829899350154,0.7863943979886097,0.7240506341823907,0.9008783767501264,0.5596502960053338,0.8927892377762248,0.8880619884168334,0.8821452956438618,0.8957061153015077,0.8917909728414102,0.8969271875075306
pendigits,0.9726313367399158,0.9635892853051028,0.9669500393360984,,0.9074016788494,0.9294566271778067,0.99485766442871,0.9354754321242256,0.998655698387602,0.9231962680354101,0.9905230555364604,0.8368635572053803,0.943694003345478,,,0.448899353054849,0.7006852310136492,0.9807377237001902,,0.9795084706277736,0.9845887468206502,0.9641793267798631,0.9812532939208543,0.9931410065458323,
pima,0.7418999211727935,0.7148809306992883,0.7324336443968955,0.4569755758264211,0.6616335967701714,0.6011275595841261,0.7186947254708136,0.7449840504937341,0.7681032260951497,0.6173640066978631,0.7030034725520102,0.7405166168371654,0.7244752194651447,0.49081779380794166,0.3131108696235064,0.5758054630678259,0.6022851816145927,0.7024226724808841,0.31415368666838667,0.6906973896985098,0.7203329413666242,0.795809306596611,0.7035701657651194,0.8201784228983522,0.7071606047006089
satellite,0.7748619996944495,0.7390928721842667,0.7278678534000541,0.5318194732201009,0.6834065046533921,0.6222351917419152,0.8009092921322516,0.8549595234840628,0.8223511580098474,0.6971342238077497,0.8030148102682859,0.7317338609887867,0.6663008100663723,0.5328223402135817,0.6917686899564099,0.7676770663303824,0.672739567949711,0.7699442102187903,0.6772411620391837,0.7877712878062988,0.8065993897029459,0.8529422866796927,0.7939730932349138,0.8521623844916112,0.7894174749908648
satimage-2,0.9905018035638815,0.9960783542848156,0.994165446271488,0.5705404794433032,0.9791926717317162,0.970877603373205,0.9948227396479364,0.9795121040268128,0.997075965914117,0.9857312050951907,0.9938030134751284,0.9992087907767611,0.9817333870634836,0.7492014192622588,0.8760320120303117,0.9360914264371996,0.7979664448659859,0.9956483492721858,0.8729458046253795,0.9908028070727224,0.9964235868806699,0.9942342470735087,0.9949013691359602,0.9951434005287834,0.9938644427626471
shuttle,0.9964326380866432,0.9961888117598652,0.9972160781597802,0.5278303962939748,0.994657576179748,0.9933072562977264,0.8788887550022197,0.9864057247834876,0.9991050683474092,0.6568865823518873,0.999776898130004,0.9898240980334658,0.9935601234110476,0.6223369494771732,0.07449581401586323,0.9982384430413516,0.9772009091944773,0.9975561229473494,0.0229306008231826,0.9973192490291589,0.9975993697091015,0.9991563827771804,0.9974776314883685,0.9999473485085006,0.9974976811663347
skin,0.8949267901995689,0.9016433238728125,0.9175409202971003,,0.47168033633243267,0.4914091105863099,0.782639280345421,0.7684712920873407,0.9950651881323268,0.755796974949802,0.8627388888457878,0.8831201046824817,0.5965923165458761,,,0.5934201844121565,0.8159285976076724,0.9219495296747648,,0.9184569845473435,0.9151161286779896,0.06776550922198088,0.9170300239949085,0.7319594839353492,
smtp,0.9052012109820751,0.8430509129057179,0.8690037118965578,,0.9130276341341766,0.8848719463070268,0.834997541320765,0.8376252123241642,0.9258384389668137,0.7416376708756143,0.9410199535274838,0.9486563039906374,0.8297476996452171,,,0.8567662849840925,0.8319603095941795,0.9518760503417946,,0.9555901509539803,0.9463505165377574,0.7457539043768041,0.9534284719742646,0.9823181263404845,0.9528723031696045
spambase,0.8445565120324787,0.817048226038706,0.8158474990764545,0.3768984514592019,0.7208885261721488,0.6883043327477929,0.6872537997300986,0.778837944149999,0.833631286706222,0.7469191982494101,0.7323258833995522,0.8140312714394494,0.8140323316319992,0.6060512963563303,0.37239516580469084,0.6807710756854969,0.6189874713512413,0.835957938156377,0.3860395494228783,0.8350120697031838,0.8331841210485446,0.8370813888616642,0.83542224642079,0.864058223890049,0.8331173289179062
speech,0.37546680169630986,0.36569222283508,0.35814879784434817,0.3095946398054126,0.3703308527664499,0.3596068467262847,0.3753515141102963,0.3665512283779263,0.36362156736864,0.3863309612724133,0.3752769162605228,0.3882478999575018,0.3637843263136003,0.436709375819446,0.3863106164042932,0.5061283263859376,0.473192245440489,0.3741534274321159,0.38637617209045777,0.3852097329849086,0.3862043709818885,0.48234291501270415,0.38487065184957453,0.48234291501270415,0.3759098677131464
stamps,0.9351543593793306,0.9417317797360849,0.9366653133241473,0.5168487941622849,0.9305108326296978,0.8731570749842121,0.9505954118528531,0.9151957534259457,0.9609298373243182,0.9120561312297352,0.9464995496466229,0.8420441808990641,0.931461563534319,0.5401683107655265,0.5842011418110779,0.7216119533031649,0.8569529258251325,0.9287415674572598,0.5828771248611682,0.9259531016144469,0.9275374111992024,0.9683010903394454,0.9283231555942144,0.9756838184116627,0.9304263535928191
thyroid,0.9901974542031375,0.985598765107264,0.9852537903371982,0.4162617598390897,0.938068258228233,0.9754775561753408,0.935062884807662,0.9864612020324276,0.9867798651674882,0.9557613710115946,0.9272278646061736,0.984920509627135,0.9854584363872372,0.915621510053968,0.7737045905032539,0.8909104995117729,0.854531740602361,0.9894987341180048,0.7606876399632807,0.9648915083583294,0.42583188619340806,0.951273775485742,0.9579423132020091,0.9489744309378052,0.9555187192665485
vertebral,0.47094434664193496,0.512656454891876,0.5460470396710908,,0.25589019262752666,0.43428769920975097,0.6406844187551552,0.4063331491033524,0.5904112744662566,0.32350301770758405,0.6443121721203584,0.47761575077889545,0.4326666913207337,,,0.44765866220930833,0.5432217671309149,0.6608339043552638,,0.7141755483765829,0.6556478981989804,0.7990107642641779,0.722529615783161,0.9167752176752181,
vowels,0.6177027027027027,0.7590896159317212,0.7768136557610241,0.92,0.5281934566145092,0.6147368421052631,0.8519559032716928,0.533058321479374,0.8221337126600284,0.5506899004267426,0.8630156472261735,0.27697012802275955,0.5229018492176387,0.901792318634424,0.27204836415362726,0.5657610241820769,0.3716998577524893,0.8668349928876244,0.2709174964438122,0.8688193456614509,0.8815718349928876,0.8480583214793741,0.8671479374110953,0.8723968705547653,0.871642958748222
waveform,0.7198219628964692,0.7043746259724716,0.7293850987432675,0.6666247755834829,0.7235667265110712,0.5943985637342908,0.7741786355475763,0.6928007181328546,0.7520586475164571,0.5945990424895272,0.7600478755236385,0.5839871334530221,0.6467564332734889,0.6127588270496708,0.4319344703770197,0.6012283064033512,0.4928426092160383,0.6536086175942549,0.43369688809096346,0.6644374625972472,0.6662283064033513,0.6835412926391382,0.6531926989826451,0.697455116696589,0.6657906941950927
wbc,0.9951965370601952,0.9963662060603266,0.982481353846342,0.4173876783037828,0.9948606626628107,0.9947239385720259,0.5701558126630775,0.9914635999080306,0.9911004554364055,0.9842804454883616,0.7966931604471157,0.9868973520081322,0.9939387020208533,0.8924753000868411,0.04551819141087295,0.912363967582521,0.7898529745049054,0.8981126077341276,0.04934621276008652,0.788742181370315,0.9161918701241474,0.9968908322603492,0.8366038704717903,0.9994353011538527,0.8538083013983706
wdbc,0.9896003531060018,0.993997275187017,0.9889064250293333,0.4415517522685977,0.99230066001687,0.9697954509542007,0.9969753031099239,0.9856970140753645,0.9912892494251564,0.9718468603731882,0.9968967752294848,0.9702313137747298,0.9921304041257534,0.8579258750582694,0.0251862962748148,0.9939670304687725,0.6988357031433292,0.9884566237949812,0.026608148561101476,0.9894519248275742,0.989186810023369,0.9978659671342733,0.9898008470607139,0.997540592233945,0.9895184261199796
wilt,0.4819810752673498,0.348060530486151,0.43151000397463735,,0.3209477036660485,0.3748100106274639,0.7306697008104507,0.3910002609955016,0.6366004397688911,0.3887419249185881,0.6881154930682666,0.8172029299730305,0.2606662720460171,,,0.3360922661744712,0.5849683223106802,0.8529691223557146,,0.8880069155278677,0.8457678641185773,0.7631425308375568,0.868481296175307,0.7750935233880969,
wine,0.9408315004985204,0.9783726264837065,0.9800232835409519,0.4442823090967884,0.8610685678804515,0.7352236514429153,0.9784046366705328,0.954234279178271,0.9913167297109305,0.9285792417992724,0.984010294001464,0.9676208346220955,0.9376480953841888,0.11865445520717498,0.0214167554261121,0.9375238623888649,0.7506945045381019,0.9986806213725357,0.021128565300024025,1.0,0.9998913043478261,0.9983552631578947,0.999639898006724,0.9983552631578947,0.99974456738437
wpbc,0.5590500171677627,0.5363075468339757,0.5968090053548158,0.28880333542380787,0.523502090638633,0.49482220523099985,0.5707038750390501,0.6078731376804541,0.6370449968009689,0.5088329513461202,0.57736495986986,0.636192376452029,0.5262187159599618,0.2415742056279359,0.4791481478060522,0.8131450513600722,0.48201437102059014,0.7070297207561016,0.4790556663673044,0.7443726806333852,0.7284437388250116,0.9619874124797004,0.7304317604441238,0.9629258337147024,0.7377970707752047
yeast,0.42069211005029783,0.4483650165575602,0.5039004045610936,0.4242365573181996,0.3888465370296423,0.4464329650738334,0.4608779742097344,0.4288307256688568,0.4474050410813034,0.44907793952154496,0.4578881346224432,0.4303937109505773,0.4323640807831464,0.4525316328053468,0.46494173594220783,0.45767940045901345,0.48602388644861505,0.4744245189030465,0.46455956083138716,0.488736422195601,0.4587311382969712,0.48248851457912334,0.45444250835945027,0.49315815797646845,0.4558829757626359
yelp,0.6109055789473685,0.6207949473684211,0.6381409473684211,,0.602072,0.5738951578947369,0.6708218421052632,0.599488,0.6806749473684209,0.5679435789473685,0.6719688421052632,0.6615494736842105,0.5916172631578948,,,0.4490582105263158,,0.5940803157894736,,0.5603847368421052,0.617840947368421,0.5551628421052631,0.5982934736842105,0.5567226315789473,
MNIST-C,0.7658955526315789,0.7955449210526315,0.8110845427631579,,0.5,0.5,0.8734151118421053,0.7042554736842106,0.8411375789473684,0.700668427631579,0.8720551052631579,0.7529284802631578,0.7834826842105262,,,0.6437413519736841,,0.8622394795321638,,0.8619845756578948,0.859796259868421,0.8518276677631579,0.8599277039473685,0.8560276710526316,
FashionMNIST,0.8447062433862434,0.8816337037037038,0.8910468386243388,,0.5,0.5,0.9166693915343915,0.7541590476190476,0.8986797883597883,0.7927359788359788,0.9160446560846562,0.8436325396825396,0.8760006878306879,,,0.7597217592592593,,0.8949401920438957,,0.9001765211640211,0.9021306084656084,0.9040371957671958,0.8997700793650794,0.9054051587301586,
CIFAR10,0.6418556653992394,0.677857566539924,0.6787753802281369,,0.5497758174904943,0.5687819011406845,0.7029501901140685,0.5789142205323193,0.6752841064638784,0.6125101901140685,0.7030374144486693,0.6510092015209126,0.6741701140684411,,,0.5562917680608365,,0.6717272315770415,,0.6826512927756655,0.6862459505703422,0.627428174904943,0.6904053992395438,0.6350026996197717,
SVHN,0.5889342208615667,0.6125147607000432,0.6096728310929993,,0.5,0.5,0.6393880911009314,0.5464814986349753,0.6169469309939231,0.5426297946522148,0.6381576659925896,0.5883957249428188,0.6078902813539286,,,0.5416926883651533,,0.6440285282119681,,0.636287840298016,0.6346542135293183,0.6150197299237836,0.6333258042439397,0.6164405502754988,
MVTec-AD,0.7729708229594099,0.7728799943453212,0.798509718581157,,0.5,0.5,0.8023189056515504,0.7592891301736342,0.8143268365496582,0.7254735003938102,0.8014477116772251,0.8667512276865267,0.7623151886114193,,,0.8913660750450131,,0.8820522000219231,,0.9003222178855135,0.8783606881504727,0.945202634704837,0.8913344999011544,0.9459979415001107,
20news,0.5471239755664602,0.5605647727271493,0.5693316963297074,,0.5282344233089281,0.5404920883901617,0.6002441599871406,0.5348056036492776,0.5717427480977255,0.5357111286550652,0.5994638226691238,0.625938057256597,0.5430738031812306,,,0.5445247518923163,,0.6100503439464107,,0.6353400319006629,0.6585600620822103,0.612059274848782,0.6443339822280761,0.6107068319987105,
agnews,0.5849117236842105,0.6063686315789474,0.6283831052631579,,0.5504956842105262,0.5511455789473684,0.746515605263158,0.5568563157894737,0.6704521052631579,0.5709080263157895,0.7458159473684209,0.680335052631579,0.5689907368421053,,,0.5008597236842105,,0.6677978157894736,,0.663091197368421,0.6611753421052632,0.6243800131578947,0.6557787631578946,0.625116947368421,
