,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,DAGMM,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_bins_mean_420_t0,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,ICL,diffusion_420_bins_7,ICL_bagging,diffusion_420_bins_8_0.02,diffusion_420_bins_7_bagging
31_satimage-2,0.9688823801146024,0.9917340750715036,0.9960783542848156,0.994053644968204,0.5705404794433032,0.9791926717317162,0.970877603373205,0.994751481674415,0.9795121040268128,0.997075965914117,0.9913458419743864,0.9938030134751284,0.9992038764337596,0.9817333870634836,0.7492014192622588,0.9079125836666896,0.9490972351906272,0.8288186902293033,0.9818562456385206,,0.9984224958965237,0.9990171313997032,0.9977344878763158,0.9988058146506392,0.9851316552490098,0.9990171313997032,0.9949824557954848,0.998569926186568,0.9990122170567016,0.9987173564766126,0.9985748405295696,0.9715754400794158,0.9986387269885888,0.998407752867519,0.9926579715557826,0.9942698760602696,0.9894489055758136,0.3241107496338814,0.9988844441386632,0.9958178941057372,0.8945283705021475,0.987861572786334,0.9975084280982476,0.9929036887058568,0.9957736650187236,0.9945254218963466,0.9964469300099268,0.9925105412657381
43_WDBC,0.9754353943265648,0.9900372651912692,0.990797779298806,0.9859304890105712,0.5007224884021598,0.9907217278880522,0.971024412502852,0.9952087611225188,0.9878317742794128,0.990341470834284,0.9749030344512892,0.9947524526579968,0.9778690394706822,0.9893528024944864,0.9048596851471596,0.0647958019621263,0.991938550460111,0.7170127005855957,,,0.990569625066545,0.9933074758536772,0.9901893680127768,0.9904175222450377,0.991520267700966,0.9933074758536772,0.9911780363525744,0.977945090881436,0.9933074758536772,0.991025933531067,0.9897330595482546,0.991482241995589,0.9897330595482544,0.98942885390524,0.9854741805460492,0.9868431059396152,0.9874515172256446,0.9974142520343752,0.9888964940299644,0.9875275686363982,0.0662407787664461,0.9869952087611223,0.984333409384744,0.9933835272644308,0.9863107460643394,0.9941440413719674,0.9871473115826298,0.9879078256901666
46_WPBC,0.6320528280218203,0.5769968418030433,0.5601607809359747,0.6286534596612116,0.2765087568188343,0.5357220786678151,0.5273499856445593,0.5933275911570486,0.617984496124031,0.6747171978179729,0.5686132644272179,0.6081653746770026,0.6453517082974447,0.5474131495836922,0.2590295722078667,0.5058857306919322,0.8404938271604938,0.5108929084122883,,,0.5506172839506173,0.5177146138386448,0.5449784668389319,0.5427505024404249,0.5520413436692507,0.5177146138386448,0.5667642836635085,0.466838931955211,0.5177146138386448,0.6220958943439563,0.5676600631639391,0.6654722939994258,0.5206546080964686,0.5356991099626759,0.7185759402813666,0.6911857594028136,0.7287625610106231,0.4741314958369222,0.6419982773471145,0.7122939994257824,0.5067126040769452,0.7677519379844961,0.7259374102784955,0.9618030433534308,0.7237209302325581,0.9695434969853574,0.6868561584840654,0.7761814527706001
19_landsat,0.5429856582138478,0.5649815040980943,0.4797506707135428,0.5705995295374215,0.5404149939876187,0.4929358564650963,0.4201203182018554,0.6618371566627447,0.7320860007240148,0.6825492143321992,0.5032035155005921,0.6658409996462268,0.5018160655412776,0.4390355722995821,0.5284378719140781,0.5569361764196439,0.5994363153704929,0.5263705185410426,,,0.4879170106129041,0.3888957833343087,0.3727776318834707,0.336615122028253,0.5009123703897358,0.3889990039650249,0.4412724604122414,0.4411233639456512,0.3886691978757136,0.4279208277177094,0.3757336825386276,0.4659613060850473,0.4044500443025299,0.4074716738769169,0.4735665492225663,0.5053335070341478,0.4565089724018617,0.363118415825046,0.4391457037132666,0.463155087086158,0.5829120451418226,0.4871922606288578,0.4977607592803728,0.6570010789643707,0.5242731694291664,0.6677436705315098,0.4621987523537098,0.4600089163804083
27_PageBlocks,0.8406495248652515,0.8152934750303235,0.8858025881389018,0.9105236523122152,0.5829071981107068,0.80848414744841,0.8795439027720879,0.9107413387313138,0.656171932107542,0.8965330827128065,0.8583082311171089,0.9129808580539958,0.87094970720775,0.8612261127310409,0.6417483994826935,0.6330268854776651,0.7828818950767525,0.7519049569848423,,,0.9145078760713624,0.9124081258886184,0.8985231864150822,0.908055602413026,0.8657035448345664,0.9125173707336274,0.8921146910218408,0.9557847555244956,0.9125085347535165,0.9045159891076464,0.9158465270581808,0.8576134017720156,0.9215027592356076,0.9040529034227374,0.9064173313733525,0.901919014225928,0.9033126892707104,0.1629153914740824,0.8922267473150671,0.8962262332216786,0.6062659148050863,0.8805833353415107,0.8994971524045915,0.8717626173779629,0.9013776096263986,0.8940397297796627,0.9037544882762608,0.8967772770722382
45_wine,0.9977820972886764,0.9422597687400318,0.9759519537480064,0.9812101275917066,0.5704994019138756,0.8511513157894737,0.7185506379585328,0.991851076555024,0.9731110446570972,0.9906299840510367,0.933936403508772,0.9885616028708134,0.9828299441786283,0.9325907097288676,0.0689543460925039,0.0316238038277512,0.905053827751196,0.3332087320574162,,,0.9850727671451356,0.9557665470494418,0.9668311403508772,0.9657097288676236,0.8566088516746412,0.9557665470494418,0.9769736842105264,0.540968899521531,0.9557665470494418,0.9986543062200958,0.9959629186602872,0.997532894736842,0.9936453349282296,0.998803827751196,1.0,1.0,0.99897826953748,0.8835227272727273,1.0,0.999401913875598,0.0304276315789473,1.0,1.0,0.9934210526315788,0.9990779505582136,0.993421052631579,0.99897826953748,0.99897826953748
42_WBC,0.7324054621848739,0.9910276610644256,0.9932160364145658,0.9610469187675068,0.4049369747899159,0.9925595238095238,0.9925595238095238,0.4251575630252101,0.9879639355742296,0.9901523109243696,0.977984943977591,0.7738095238095237,0.9904586834733892,0.9945290616246498,0.9286151960784312,0.0211397058823529,0.9475227591036414,0.9163165266106444,,,0.9523809523809524,0.9682685574229692,0.995842086834734,0.9928658963585436,0.9886642156862744,0.9682685574229692,0.9218312324929973,0.915484943977591,0.9682685574229692,0.9615721288515404,0.9217874649859944,0.9307160364145658,0.9410451680672268,0.9415266106442576,0.8971025910364145,0.9140843837535014,0.8753063725490196,0.1136642156862745,0.954438025210084,0.9087885154061626,0.0211397058823529,0.8047093837535014,0.92984068627451,0.9908963585434174,0.8098301820728291,0.999124649859944,0.8359593837535013,0.8691351540616247
17_InternetAds,0.8339092343690481,0.5101859661533439,0.6563078168362628,0.6514716085324047,0.3464537873428742,0.6593806116341079,0.6601084235729444,0.7475138760407031,0.4917525983566414,0.680754135604288,0.5345982750176852,0.717228056810143,0.4769871986722533,0.6511383114763019,0.568618381672743,0.5496136474941503,0.7650085704957283,0.58812306143549,,,0.8431395222288731,0.7933830331392502,0.6057742014474614,0.7468302769766556,0.5760869565217391,0.8010726723621919,0.8418097349948304,0.7036308973172987,0.801021657506666,0.8039516107090385,0.816965500353703,0.8104151929041737,0.8286189938510095,0.8154282527071883,0.7534860151276052,0.7415349349730641,0.7976172661479022,0.4559163628448604,0.8132244109484682,0.7186258638515536,0.5613504652554824,0.748115851335909,0.7621517385862764,0.7185306361212386,0.7406778854002285,0.7185306361212386,0.7523058714697722,0.7725859770365131
6_cardio,0.7957568429152467,0.9272562383203252,0.9561050346268,0.9418008684181598,0.5913350555128065,0.9316326811036606,0.9495369352533802,0.9277646476860504,0.807003682532703,0.9199873584698252,0.9311380125316038,0.9220622183137296,0.8295660657359569,0.965510607892712,0.6914917005606245,0.6078789710893701,0.676500494668572,0.7713394525667803,,,0.91328528635814,0.952917170495768,0.9685404528965592,0.9631265801912718,0.9261844564142024,0.952917170495768,0.8977753655051116,0.7738677586017366,0.9529515224799384,0.9213442618445642,0.913965455644718,0.8892698142244697,0.9101455150049466,0.9193793283500056,0.8687891612619544,0.8954394305815104,0.8806680773881499,0.3873529735077498,0.925586731889634,0.8661852808618224,0.6104072771243266,0.8755084093657249,0.8735606518632516,0.8247705287457403,0.8787649774650985,0.7948430801363087,0.8787031438935912,0.8762366714301418
23_mammography,0.6780281154480018,0.8777742171763413,0.8863349203442593,0.8478251376896314,0.6971405631541139,0.9059470652036116,0.906690800501458,0.858339554603975,0.8500901497330723,0.875827194230417,0.9049448537179724,0.8551906525995522,0.728577465383911,0.8993365543081712,0.7927003366529094,0.8134777372416998,0.7702055132196133,0.8391982308114884,,,0.4867814432408828,0.8261018691983718,0.883813544997394,0.8902497429324018,0.717474610172834,0.8302790415956504,0.8527347766681223,0.8585071767639064,0.8301350133111717,0.8697146197512431,0.8632217260856704,0.8209851675517306,0.845853816573465,0.8679045821419014,0.8425302494612146,0.83845872128238,0.8542581662980858,0.1843526826588536,0.8775766624878508,0.8160551040243404,0.8238787626949136,0.8806706294986831,0.8589924358739596,0.7149493612046257,0.848542109785472,0.768179257109856,0.8825729297254659,0.8914033777978112
47_yeast,0.4749539171436293,0.425285270023354,0.4483650165575602,0.5040476276908556,0.4242365573181996,0.3888465370296423,0.4464329650738334,0.4640392379892143,0.4288307256688568,0.4474050410813034,0.4810606518959516,0.4578881346224432,0.4299278404988645,0.4323640807831464,0.4525316328053468,0.4493693606482657,0.3998660874545725,0.4455294587432388,,,0.4393501208036366,0.4489660096078217,0.4563876687519915,0.4197230591756311,0.4896116939533645,0.4489337415245862,0.4695933818161283,0.4219253558564554,0.4489700431182262,0.473622858710164,0.4497565776470921,0.4863122824425325,0.4522573540978449,0.4698595935028214,0.4595741419714992,0.525937488655752,0.4618974439644567,0.4548912363919442,0.4570814325415552,0.467334615989642,0.4490023112014617,0.4480181346627783,0.4664109421070251,0.5058949754560892,0.419831963956551,0.485638686204991,0.4552865204115793,0.45032933612452253
4_breastw,0.7184325108853411,0.9946869168567282,0.99459188610132,0.9873609095307208,0.34133319510678,0.9948942566867096,0.989321998755961,0.5810871518418689,0.9914126753749396,0.9865142718916304,0.983024051420278,0.937858525122676,0.9756634874559404,0.9897885133734192,0.9020319303338172,0.0168722786647314,0.961935862879259,0.8398299813394152,,,0.9687823968484344,0.9617803580067732,0.9915163452899302,0.9866265809662036,0.9914558711728524,0.9617803580067732,0.9110512129380052,0.0352045752989149,0.9617803580067732,0.911431335959638,0.9400096758587324,0.888321584076301,0.9394222130071188,0.9328564517243764,0.9378844426014236,0.9642252401686364,0.9348952933858594,0.0443966410947543,0.9404589121570254,0.9360615799295045,0.0196454488907319,0.8745248462229593,0.947154260833506,0.9856589950929576,0.8658856866404034,0.982497062685742,0.9222734812357454,0.9249775381850853
22_magic.gamma,0.775509122510852,0.7900998268401964,0.7424983888727658,0.7581403634221933,0.6277188135818123,0.6799544975378174,0.6358031367415382,0.8326852854517829,0.7452506423169503,0.8326532763014338,0.6916579158822809,0.8339622808052183,0.7368269494154547,0.7064439851508582,0.732054021358057,0.4120979020232886,0.6422105199139594,0.575354511039859,,,0.7278085895487991,0.8044563187614748,0.7672325868282153,0.7407805644706966,0.654350838911332,0.8044422783841625,0.84782207316089,0.735463541480755,0.8044927776687096,0.8680155063963981,0.8521627443171149,0.8526873427671736,0.8285102131499021,0.8602364220094141,0.86065024939978,0.8562596609435599,0.8615391823039449,0.7767244396264745,0.8595029032299366,0.8591954335164127,0.4101524489133961,0.8800266975713398,0.8802944104651687,0.7560531364505461,0.8529912841993522,0.8148255132715757,0.8590443115277948,0.8868104428786043
12_fault,0.6485790354409139,0.5552331713079062,0.5720958465555144,0.5679733384581491,0.5530910607900028,0.4914057776048673,0.5036701806028846,0.4825396899798914,0.5305942130204696,0.5872804571085726,0.4877379406677572,0.4742032708199549,0.6045907725191126,0.5586971093226337,0.6386161122334666,0.5114769312977814,0.5527863842393164,0.5598103505655265,,,0.650606306335866,0.6336475407915029,0.5518664954228207,0.5958395245170877,0.5959625669702495,0.6336358224626303,0.6255009585593018,0.6214089181170052,0.6336405097941793,0.5878359058971319,0.6167004935760122,0.5494396295133144,0.6257681364575961,0.6037493965060631,0.5596462939613108,0.5873577980791316,0.5910068856900454,0.5310770081700189,0.5843133762380415,0.5647039247027059,0.5113550606775069,0.5719341336170731,0.582565001570256,0.6110217914043714,0.6033720663163669,0.5926357334033308,0.5858508209861208,0.5840602603343943
2_annthyroid,0.7485872182723889,0.9156938165726684,0.8845053044630306,0.9089920227977852,0.5037189112169643,0.7677245252615148,0.7844666489120822,0.8775664083262258,0.6602317535124299,0.9281377575959844,0.6737184954450501,0.8863279586385605,0.901826699523885,0.851893616327925,0.7735930896460432,0.7358356622179072,0.5823307049806105,0.5426756158761944,,,0.8895855877722603,0.9443416251737532,0.8126576702614081,0.8656593187408628,0.6299835039683744,0.9448928038871304,0.9094662275216286,0.7364652195556634,0.943816853595472,0.9280748299549056,0.8892175734427374,0.8124983846699276,0.927621413826776,0.933743936191372,0.9427470836971338,0.9675220331021868,0.97505537070561,0.1187953064969418,0.9590739972873692,0.9730596655171136,0.71663936056527,0.9733141853511194,0.972878186695074,0.7981635242175903,0.9757852189713352,0.8645780308367915,0.973066407764372,0.9737861426592096
25_musk,1.0,0.9284815538300046,1.0,1.0,0.5686091858937372,0.9971081188173876,0.998734801982607,1.0,1.0,1.0,0.997539120339796,1.0,0.9206401067771514,1.0,0.6479204176543785,1.0,1.0,0.9097607941550632,,,1.0,1.0,1.0,0.999965241812709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9876052304120236,1.0,1.0,1.0,1.0,1.0,0.9972958130287588,1.0,0.9972958130287588,1.0,1.0
30_satellite,0.8204359947502482,0.7915850301664179,0.7390928721842667,0.7281176208867934,0.5318194732201009,0.6834065046533921,0.6222351917419152,0.8005409227805816,0.8549595234840628,0.8223511580098474,0.7163724625678219,0.8030148102682859,0.7112763794223307,0.6663008100663723,0.5328223402135817,0.705452603478452,0.7834396953071185,0.7014716235545537,,,0.8369034504878534,0.7696092883798762,0.6969402952404692,0.7088422492452813,0.6916334760129403,0.76963676112825,0.7793825510970784,0.6899713747363286,0.7695932067710721,0.7601956283039888,0.7512984782330958,0.7857847065687118,0.7567616464351095,0.7500075940930464,0.7987518438011205,0.808754157765943,0.7800571969219801,0.3927057396155244,0.7803519147388838,0.7494992365702932,0.6854087766273471,0.762426839847725,0.775876425344258,0.8499170457012519,0.785339558702786,0.8556458954820507,0.7868420723475844,0.7886692334701164
35_SpamBase,0.7174914336441974,0.8464169732586455,0.817048226038706,0.8093293174810201,0.3768984514592019,0.7208885261721488,0.6883043327477929,0.6933974977571038,0.778837944149999,0.833631286706222,0.7023825118176129,0.7323258833995522,0.8202050082553661,0.8140323316319992,0.6060512963563303,0.3700597383162069,0.6252313575742041,0.5832086232763626,,,0.7720583661914491,0.7269780365799414,0.7966635504858979,0.8087042750733182,0.6187660678070882,0.7269728534163644,0.7067568662781494,0.2250645068266976,0.7269832197435182,0.8125867001907405,0.7422384481419773,0.8163680536184136,0.7383070185689191,0.7879084804095264,0.8294338666023325,0.8056129891964023,0.8347051439600124,0.3320819919934258,0.816966944609887,0.8322817793894799,0.3848859421295075,0.8320678560927618,0.8292665917778064,0.8361738640390227,0.829737788466613,0.8612344599332031,0.8316913699384052,0.8314006415814116
29_Pima,0.6565197807972375,0.7296561819683207,0.6949177989640418,0.7340195931236394,0.5424048494857743,0.6651621499887395,0.6000206440957887,0.70544628781623,0.7338319195255611,0.7597590271000676,0.6596820809248555,0.6944204639291345,0.7343855566398919,0.7075857668343217,0.5180776593348847,0.3051948051948052,0.610323924630283,0.5305344944073268,,,0.6874577734404324,0.650654980857293,0.7117145859920426,0.708383379626154,0.560186922903686,0.6506080624577735,0.6428477591772389,0.5624671571203363,0.6505986787778695,0.6976859845356954,0.671026949928684,0.6818744838976053,0.6701636513775243,0.6784588244125817,0.6973294046993469,0.7154023721942797,0.7069289092410479,0.4823492981007432,0.6823155168530891,0.6900476690939119,0.3053543277531717,0.6817524960588546,0.7163595075444787,0.8305964266946927,0.6971980331806922,0.8412656707454395,0.7019367915321673,0.7061688311688312
24_mnist,0.7632423314153247,0.8982572339280539,0.9056174193815456,0.9142020946309556,0.6008142567371776,0.5,0.5,0.924738585089208,0.6234230243821667,0.9384795297429316,0.5241987829614605,0.9292946143974832,0.8799105849236245,0.9021285755681584,0.6888280829573209,0.4971128451380552,0.553657738957652,0.772528459659726,,,0.857379641511777,0.8940251272922962,0.9018408742807468,0.9130171378896388,0.6448946475141781,0.8939789708987043,0.8583462350457424,0.7719470546839425,0.8939696568282486,0.8404002980502546,0.8908813180444592,0.8267152378192658,0.8736999627437182,0.8491277890466531,0.8280442521836321,0.8270906983483048,0.8975642670861448,0.5968307322929172,0.8218067226890756,0.8680806805480813,0.4964852837686799,0.8163410191662872,0.8510738088338784,0.8888694788260131,0.8874185536283479,0.8888694788260131,0.86537132094217,0.8535519725131431
10_cover,0.9526681759302752,0.8637959311213438,0.961875708745043,0.9409334967355464,0.5207263745230936,0.8804805226522424,0.9179966161085374,0.9811638743560064,0.7081618493364708,0.9757643988764816,0.9621388810827448,0.9927674391578108,0.6933759200220289,0.9442626621906663,0.5517614461882157,0.8240171610065874,0.295134606321074,0.8137433752831247,,,0.8666576452625598,0.9828665136749756,0.5471448828588237,0.9699647787819092,0.759681274474359,0.9820195186281512,0.9644720096129062,0.8972063552620549,0.9830510566915832,0.9882717290949404,0.9784705055912524,0.9539574609082536,0.9857674638474176,0.9868248709574898,0.976585524876666,0.9830229860239528,,0.728626230961679,0.9798724663863584,0.9660758511899212,0.8137721929293054,0.9772287127232148,0.9847097422200612,0.862716271913402,0.991968014850248,0.9618847511169688,0.9719092818925638,0.9845335339114896
34_smtp,0.4304985088749596,0.9226074327934528,0.8967298815808986,0.9214893832367888,,0.9263052345903348,0.9090613797437666,0.8657634395441183,0.8341179295134483,0.96173681348815,0.7222729594418695,0.9658535896452136,0.9564784498890188,0.9105395589471031,,,0.7514399301395561,0.9248694235807244,,,0.2077759758218841,0.9331006221063112,0.9712531805567652,0.92102097931726,0.8776583099327523,0.9335784411800012,0.5848258314169571,0.941433033539133,0.9226215555246948,0.8759059143644653,0.9139195992910388,0.2389071830564885,0.8378922294378918,0.8855211405517751,0.963673981456854,0.9641635694732456,,0.8491704072289553,0.8120594002076041,0.9625253326491656,,0.965980694226392,0.9619133476286758,0.6571012623367942,0.9655075827297828,0.9902294237690276,0.963565707183998,0.964629619604234
