,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,DAGMM,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_bins_mean_420_t0,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,ICL,diffusion_420_bins_7,ICL_bagging,diffusion_420_bins_8_0.02,diffusion_420_bins_7_bagging
31_satimage-2,0.9047993473752494,0.9908150929302262,0.9960783542848156,0.9943534198912948,0.5705404794433032,0.9791926717317162,0.970877603373205,0.9947367386454103,0.9795121040268128,0.997075965914117,0.9888100409856206,0.9938030134751284,0.9992038764337596,0.9817333870634836,0.7492014192622588,0.9270023490559548,0.9475393884591568,0.9083229313073136,0.9846377637773606,,0.9974641990112342,0.9986731273895992,0.9958522945067474,0.998304551664488,0.984853994869426,0.9986780417326008,0.9932870074599726,0.9979752906833884,0.9986731273895992,0.9982996373214864,0.9985650118435668,0.9685580334765044,0.998648555674592,0.9986485556745918,0.9974494559822298,0.9959063522797638,0.9929086030488584,0.3116774618401265,0.996923621281071,0.9972872826631808,0.9246901506737564,0.994245304345262,0.995179029515544,0.9956311490716806,0.9961815554878468,0.9964076152659151,0.9978671751373558,0.9939455294221715
43_WDBC,0.9919658727337362,0.9838606469960895,0.9951653039459653,0.9918947742623534,0.3963739779594739,0.9907571987202276,0.9695698542481336,0.9975115535015996,0.9877710629221472,0.993103448275862,0.992036971205119,0.9976537504443654,0.966725915392819,0.9927479559189476,0.8651261997867046,0.0296480625666548,0.989975115535016,0.8583007465339496,,,0.9953075008887308,0.998862424457874,0.9900462140063988,0.9927479559189476,0.993601137575542,0.998862424457874,0.9961606825453252,0.9823675790970494,0.998862424457874,0.9938144329896906,0.9908282971916104,0.9950942054745824,0.9887664415215072,0.9923924635620334,0.9870600782083184,0.9849271240668326,0.9922502666192676,0.0036971205119089,0.9950942054745824,0.9881265552790616,0.0337717739068609,0.9906150017774618,0.992108069676502,0.9980803412726628,0.991610380376822,0.9963739779594738,0.9885531461073588,0.9886953430501244
46_WPBC,0.6343312776141384,0.5166490243004418,0.5136574926362297,0.5952917893961709,0.3238448085419734,0.5051086156111929,0.4634803019145803,0.5508100147275404,0.6044504786450662,0.6370581737849779,0.4775289948453608,0.5609582106038291,0.6317539580265097,0.5018754602356407,0.2472500920471281,0.5701053939617085,0.7399898748159057,0.3782446612665685,,,0.5457474226804123,0.5022321428571428,0.4656088917525773,0.5089976067746687,0.5028304491899853,0.5021631075110458,0.5604749631811488,0.4504671391752577,0.5026463549337261,0.5932552466863034,0.5916904455081001,0.6271746134020618,0.5138645986745213,0.5799774484536083,0.6934485456553756,0.6533965390279823,0.673888530927835,0.5151877761413843,0.5902752209131075,0.6544665868924889,0.5695300994108984,0.673198177466863,0.6664327135493373,0.973743556701031,0.6895595544918999,0.9682437407952872,0.7051155191458027,0.7296575846833578
19_landsat,0.557339207400831,0.6121421574523385,0.4797506707135428,0.5764263488451494,0.5404149939876187,0.4929358564650963,0.4201203182018554,0.6636804242220884,0.7320860007240148,0.6825492143321992,0.4316869103594989,0.6658409996462268,0.6123653610384172,0.4390355722995821,0.5284378719140781,0.5223929953480138,0.588996916026341,0.6232294059402738,,,0.4705172765163066,0.3807419416594642,0.3793164088748569,0.3294680490977311,0.5007501875468867,0.380801197947468,0.4513086817372708,0.4379683709637719,0.3805413819154514,0.4365856262183931,0.4027567554373893,0.4506201030853558,0.4394488959362538,0.4392803904621785,0.487078159190915,0.4716603494268314,0.4447924015500151,0.4103384725052293,0.475454222238429,0.4520669563706097,0.5134202994104073,0.4863685541142243,0.4427294593150443,0.6523923219142692,0.4443251149910174,0.6709617427877158,0.4564883870908927,0.43631860532753736
27_PageBlocks,0.8383433340562771,0.8188989565510759,0.8858025881389018,0.9117928203645244,0.5829071981107068,0.80848414744841,0.8795439027720879,0.9090295684025352,0.656171932107542,0.8965330827128065,0.802854021575857,0.9129808580539958,0.8707946759203476,0.8612261127310409,0.6417483994826935,0.6017065490678041,0.8056871581078151,0.8716248564153233,,,0.9075093781879814,0.9139592420335608,0.9107457567213694,0.9055273071948976,0.8844249785125029,0.9140359544063428,0.8884345053056044,0.9550248612349488,0.9139459880633942,0.8927163409403089,0.912984472773132,0.8789418512181603,0.9042573358716696,0.9023511739804484,0.8727859845290021,0.8900209653709907,0.9046147914307058,0.1592066896402149,0.9133467479576836,0.9143448120747684,0.5094862279200907,0.913319838381891,0.8811946245110088,0.8873597288157378,0.8969499803198624,0.895463929119374,0.894839787615169,0.9024937545686033
45_wine,0.9843478260869566,0.9475271739130436,0.9789673913043478,0.9784782608695652,0.3127173913043478,0.9141032608695652,0.8008695652173913,0.9793206521739132,0.9694021739130436,0.9935597826086956,0.9463858695652174,0.9785597826086956,0.9689402173913044,0.9438858695652176,0.0845652173913043,0.0038586956521739,0.9527173913043478,0.9066847826086956,,,0.9616304347826088,0.9310326086956522,0.9012771739130436,0.9478260869565216,0.9362228260869564,0.9310326086956522,0.964266304347826,0.5665489130434782,0.9310326086956522,1.0,0.9932608695652174,1.0,0.9845652173913044,0.9982608695652174,1.0,1.0,1.0,0.7609239130434782,0.9991304347826088,1.0,0.0036141304347825,1.0,0.9995652173913044,1.0,1.0,1.0,1.0,1.0
42_WBC,0.8852084789191708,0.9985092010249244,0.9973911017936176,0.9837875611460516,0.4529233636151875,0.9971115769857908,0.9971115769857908,0.4315397158164453,0.994316328907524,0.9901234567901236,0.993524341952015,0.8314465408805031,0.996832052177964,0.9936641043559282,0.8093174935942231,0.1229909154437456,0.8519916142557652,0.7470300489168413,,,0.979454926624738,0.9791288143489402,0.9896575821104124,0.9917074307011414,0.995201490798975,0.97912881434894,0.9618914511996272,0.952061495457722,0.9791288143489402,0.9890985324947588,0.9690659212671792,0.9785697647332868,0.9745166550197996,0.9685068716515256,0.9081295131609596,0.8899138131842534,0.830934078732821,0.1536454693687398,0.979874213836478,0.9451665501979968,0.1376193803866759,0.8002795248078267,0.9177265315630097,0.9976240391334732,0.8898206382483111,0.9992546005124624,0.7380852550663871,0.8969019333799207
17_InternetAds,0.8346846601730424,0.4727529656636012,0.6563078168362628,0.6529442373619198,0.3464537873428742,0.6593806116341079,0.6601084235729444,0.7366579147847853,0.4917525983566414,0.680754135604288,0.6406190482668553,0.717228056810143,0.4769871986722533,0.6511383114763019,0.568618381672743,0.4801926320944659,0.6962575501986178,0.6338051640637753,,,0.8429388637971378,0.7901384883278011,0.6239014801110083,0.7391168308211351,0.5686676960330849,0.8072352669097242,0.8297056102737117,0.7015460902214724,0.8072046579964085,0.8175215622789356,0.8194788322359471,0.8052014746694237,0.8256193203460848,0.822024473526691,0.7442115143929912,0.7616585949828589,0.7972227512651685,0.3041573706263263,0.8198835500897861,0.7542478369701257,0.4849880285139032,0.7727492245741961,0.7850472057463133,0.7231763889644665,0.7711847690047342,0.7231763889644665,0.7669029221309246,0.7845574631332646
6_cardio,0.8308370891502693,0.942611575244586,0.9561050346268,0.9221171814884028,0.5913350555128065,0.9316326811036606,0.9495369352533802,0.9137765197317796,0.807003682532703,0.9199873584698252,0.8803176871496098,0.9220622183137296,0.8178108167527757,0.965510607892712,0.6914917005606245,0.7118555567769594,0.5903388479718588,0.8594179399802133,,,0.9261329284379468,0.9556309772452456,0.9574722435967902,0.9587844893921073,0.9305608991975376,0.9556309772452456,0.9128146641750028,0.7677668462130373,0.955644718038914,0.9106676651643398,0.9187438166428492,0.8686792349126085,0.9310761789600968,0.9254596295482028,0.8940790920083543,0.8734541607123227,0.865986039353633,0.3492978454435528,0.9084382213916676,0.8842200725513907,0.7112990546333957,0.8761610970649665,0.8723652028141146,0.8099923051555459,0.8861575244586127,0.8021394415741452,0.8892698142244696,0.8706922611850061
23_mammography,0.6900567661600441,0.8785915512797037,0.8863349203442593,0.8475363768258841,0.6971405631541139,0.9059470652036116,0.906690800501458,0.8655564633132844,0.8500901497330723,0.875827194230417,0.8993467665826208,0.8551906525995522,0.733271590156776,0.8993365543081712,0.7927003366529094,0.8142330934035749,0.7765652951699464,0.8337938247432847,,,0.5012247686391617,0.80812263180877,0.8895296015100079,0.8911047568070092,0.7212189934218867,0.8098051920611893,0.8403180595269957,0.8664030256504163,0.8077437212119505,0.8668523657261984,0.846889129914217,0.7961682841970336,0.8566992520389334,0.8666234699195695,0.8221071091516067,0.8961122927612583,0.857485949318947,0.7938881298156156,0.8808868479990986,0.8268413787274802,0.8283869536433169,0.82529263448509,0.895789725747609,0.7742453481329147,0.891618892003437,0.7552991139971547,0.8622343047906131,0.8667298184328032
