,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,DAGMM,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,ICL,diffusion_420_bins_7,ICL_bagging,ICL_noscaling,diffusion_420_bins_8_0.02,diffusion_420_bins_7_bagging
9_census,0.1361920857177265,0.1448582854084868,0.2040142039425835,0.2036680222007884,0.1246529957461827,0.1167984934086629,0.1167984934086629,0.1171872326084526,0.1403511231952587,0.2112459849226666,0.1363595641422131,0.1368194834972284,0.3032474394631436,0.2005787781088953,0.1701194256651746,0.1549944516809369,0.1772743895172586,0.1270222369549069,,,0.1554832624603987,0.1473054961241436,0.1847667184853673,0.226832977095297,0.1171932296914123,0.1485210994983324,0.1613358144006248,0.0766750522262376,0.1447825889306174,0.1562703213170758,0.1596310073380502,0.1353438940259152,0.1517007623599897,0.147259953257946,0.1549171915201209,0.162466994387285,0.1806523077467453,0.1547457349125724,0.1869171154222814,0.153913933039383,0.1721568481103246,0.1860351938195957,0.215113634324923,0.1983517962107263,0.215113634324923,,0.1896828030988848,0.18399088172714068
43_WDBC,0.7356409240003238,0.7157734751437901,0.903273797141074,0.7560582533408621,0.043974810315737,0.8393115973678633,0.6159154641662034,0.9481974869342824,0.7613604168524076,0.8299437589777545,0.6319770745601948,0.9481562427342478,0.4837789763127094,0.8100306386148591,0.2363933742139997,0.0258195533586457,0.8717956794065798,0.1714781829964859,,,0.8519119705618561,1.0,0.7656712852365026,0.8287047936744827,0.7491436100131753,0.9930434782608696,0.9544915947823188,0.8530020703933747,1.0,0.9378204358828176,0.8842740906839857,0.9817013232514178,0.8870244374132221,0.9215803649752276,0.6802771529555196,0.648360742350981,0.7704701812577286,0.9305274726179876,0.5999229306067823,0.0259118307768572,0.6914469279683855,0.689953690200241,1.0,0.6633161380203494,0.9930434782608696,,0.7019323023092485,0.7140388097817353
46_WPBC,0.5074066027665217,0.4230870588019583,0.424803757845476,0.4280572645048084,0.2818341398104441,0.4148064979803291,0.3727677258548383,0.4144771149685061,0.462718297908013,0.4505684531882459,0.3983026011922966,0.4185664575233471,0.467900889117697,0.4143757542426816,0.2569667429158185,0.3301078282274739,0.6929316108993036,0.3669220112081433,,,0.418129403155383,0.396871814765059,0.3875994325446555,0.4017750765691059,0.4101845757226702,0.3973057891272069,0.4338044175933003,0.3461084459499335,0.3966521690880025,0.5171370857263335,0.461352296921978,0.6139082340289939,0.4507277521349522,0.50184090801634,0.6369053185706562,0.6352659209032827,0.6311352418502831,0.5389508020151224,0.6569487468290677,0.3297023102110871,0.6799502817016542,0.6593045882927215,0.8247839126493477,0.6712541337019549,0.8255561969632704,,0.6424638544263027,0.6701538556674889
19_landsat,0.4063536363553084,0.5125911446870615,0.3700923816368814,0.3686915170381976,0.3793244540319852,0.3382256472806171,0.3109210286186628,0.6132940029232399,0.6011954419175513,0.548471358455096,0.3121166423165417,0.6136872080638885,0.4296510681986842,0.3272128030043703,0.3669282937509192,0.3557006675632552,0.4969964074772389,0.3848000358960034,,,0.3448977051113766,0.32968276166365,0.3541341865803408,0.2873234505470826,0.3441883256601998,0.3225314920368192,0.333409645894963,0.3388164105264799,0.32948530152498,0.3548217631195189,0.3287068674133762,0.3474866821403081,0.3383074818496457,0.3487555723542974,0.2951949793682842,0.2716323129928101,0.3040930432913621,0.347721074432969,0.3651738571850274,0.3964328066861412,0.3670758372234189,0.3569408034854241,0.51189158710296,0.3703664603613144,0.5914843269854015,,0.3357652109924575,0.3396188362534067
27_PageBlocks,0.5726197919439062,0.4469750637167113,0.6425402043132474,0.7053298721828644,0.2767853032948111,0.4151417299540282,0.585416733094317,0.7050005884728325,0.2248261482803519,0.6760167049896698,0.503148865304609,0.7107351290459117,0.631527574716744,0.5935259442472628,0.4418115287483593,0.404137334301178,0.5682373589658519,0.2567578192859781,,,0.6790973475304825,0.6604709529490701,0.6469661278525212,0.6777255552238486,0.6477095714285208,0.6565795589367942,0.5983729991015608,0.8191059368118377,0.6605727454387221,0.6668477494688355,0.6516063889830614,0.5626560595308385,0.6621585465413176,0.6592753048386156,0.5914065206615587,0.6432843947575406,0.6817120286142644,0.6793055068719387,0.7026693494939671,0.3898324551354245,0.6841406894528712,0.6175564473087336,0.7021645049847621,0.6289347038960064,0.7095654848310775,,0.6953763691849443,0.6388028611068569
45_wine,0.9780950607010124,0.7515630433783284,0.9175086916561292,0.8924029135690903,0.158627820938654,0.5430961011982934,0.3394792762131032,0.8638644266329372,0.8111336370696458,0.9548388943759752,0.6010179462434134,0.9194690431704884,0.8362687776251245,0.76093340614712,0.0848273202297468,0.0787287204711144,0.880754577632761,0.9536079397651136,,,0.9065416161711188,0.7729287464990686,0.7943266867805325,0.8417510977413525,0.8693293203603256,0.7792480661741712,0.895825339966209,0.1403840930948656,0.7677117235463033,1.0,1.0,1.0,0.972926359646797,1.0,1.0,1.0,1.0,1.0,0.996607958251794,0.0785070593926988,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
42_WBC,0.3564887727497122,0.9700325988767134,0.9728260869565216,0.8972878577477441,0.1006489430272259,0.9437361743116216,0.9410095950175368,0.1010522997456291,0.913557263794256,0.9203306797305572,0.923245014004184,0.2319287400605958,0.896288424402257,0.9229489713701932,0.3551910232110024,0.0508574084805092,0.6639831667458145,0.2434192703507909,,,0.6577792649484642,0.6524309999644248,0.9093497219413548,0.8939632728857683,0.8091667543951995,0.64984236168972,0.4787265218830485,0.612795627450845,0.6513055908572148,0.726880189720573,0.6199455377934658,0.7769748611225696,0.5697252904141421,0.6410066965533016,0.4204518894153755,0.4229433570288861,0.3068130573377494,0.6180167904651518,0.459647019933957,0.0507204643925911,0.3319846432040018,0.4678288858784782,0.9906832298136646,0.3266607140256516,0.9936594202898552,,0.3769925908904332,0.3673393885187609
17_InternetAds,0.7175318459496303,0.2707446440420121,0.4814722493540307,0.4694851589766005,0.2432213884765376,0.6174147411587243,0.6186543520792999,0.5076593704481186,0.3079412590545833,0.4922298366456591,0.3805595861244249,0.5043250772079997,0.3435429461274852,0.4696880817228111,0.3540028978374328,0.3137453673611055,0.466318731424542,0.3476003684617336,,,0.7377156737706796,0.6989758427113621,0.4307335575310632,0.6162164068533824,0.4009211653813196,0.7340496866309101,0.7187128268423222,0.5906699814713386,0.7283275584773441,0.7430732682606863,0.7302837053852294,0.7323835580915597,0.7314934285573798,0.721831433992485,0.4436180329039204,0.4615733492147787,0.6446988208251982,0.722680167159512,0.4928795095461856,0.319520399933718,0.54334175533102,0.5758844318511984,0.614810179663657,0.5625708736094239,0.614810179663657,,0.4799115710065316,0.5601905095634676
6_cardio,0.6384401595399636,0.7530326561836188,0.8359468459874632,0.8317359775576892,0.2641185325312063,0.748809572727359,0.7855478323833374,0.6909135871966035,0.5887270423759969,0.7721500992771263,0.6564575901707452,0.7015451376898001,0.6715776835182391,0.8628404059553183,0.4043093133060786,0.5406416835165845,0.3666255582222655,0.6219453930091324,,,0.7562429943279946,0.8278272223175407,0.8889633185492741,0.8449121219200922,0.7158176875848881,0.829645375971565,0.7358505548741808,0.3740821049642513,0.8278493203697317,0.7503960598419313,0.756326173824831,0.640485429541119,0.7618434986449791,0.7602419517042825,0.6948785253469554,0.4222028036075921,0.6979065993870182,0.7675024948588363,0.7094445444548801,0.5369166019757552,0.6932571844149864,0.6373236796533283,0.3489657434832191,0.6738444519820218,0.4838028174587732,,0.7123845222452123,0.6951675980479174
23_mammography,0.0923243395154172,0.3975162182560234,0.4052025431883245,0.4086440701443059,0.109573046600948,0.546287905300756,0.5519788753748127,0.2919724912325444,0.2132132585189426,0.4127379631025207,0.4151493408689216,0.3407319687082995,0.0811771701746063,0.4165024950913474,0.1637936591101196,0.2975410824180364,0.1851841164027172,0.456839946658073,,,0.0424442943210632,0.3010107184174457,0.3669998942228747,0.4005804946380766,0.2727967615527178,0.2935912458089009,0.333121538140335,0.3067062718513397,0.3016243728130826,0.3381614942982942,0.3638476579177214,0.3346326627365381,0.3803786185103091,0.3107196332573799,0.3677239597770247,0.3510642077067912,0.290377454008821,0.3326837099108856,0.245262627749255,0.3443378626649653,0.3743923036282486,0.3636806450591743,0.1939602485199785,0.4487561114472357,0.2149001069090666,,0.4273102290574921,0.4337433138620887
47_yeast,0.487961400626945,0.4680213847550509,0.4795139152684784,0.5076116217451436,0.4522205685083097,0.4681939125650767,0.4943182971303058,0.4988334890101729,0.4977564373803249,0.4825504537152117,0.4386581539772114,0.4894105770191028,0.456043028862506,0.4678268203696571,0.4661698336119063,0.4548885610476301,0.516933522194728,0.5529477490815167,,,0.4718105768803523,0.485391901623425,0.462103823200807,0.4659597801859542,0.5062842589092383,0.4834047168470168,0.490882270466444,0.4792169172707715,0.4853834640727276,0.480521113909618,0.4758907820183464,0.4905360106584558,0.4805958599427858,0.4848834610017446,0.5167297255369956,0.4972561891978353,0.4921035224621327,0.4793781287786958,0.5076493405645812,0.454478381048773,0.5165512992369959,0.4959889556353001,0.4796620676477943,0.5130634927512402,0.5197841152468637,,0.5113139888812399,0.48452856310557585
